SMBL,Country,$$,Er Date,RSI,ATR,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
GDDY,USA,0,2025-05-01,,,,6.366,0.000,148,21.95%,36.88%  (  +2.20%),73.12%,"16,182",6,4,5,78
HLT,USA,0,2025-04-23,,,,5.352,9.596,165,29.35%,33.49%  (  +2.47%),65.74%,"79,789",5,4,4,90
NBIX,USA,0,2025-05-07,,,,9.456,0.000,7,27.40%,38.82%  (  +1.72%),22.87%,"15,350",7,5,5,78
RSI,USA,0,2025-05-07,,,,21.453,0.000,74,83.23%,70.84%  (  -6.78%),35.54%,"35,041",6,5,5,85
SRPT,USA,0,2025-05-07,,,,8.883,0.000,"3,010",104.78%,56.64%  (  +6.67%),21.22%,"39,422",9,5,5,85
ET,USA,0,2025-05-14,,,,3.393,0.000,"7,141",26.99%,24.89%  (  +1.61%),58.55%,"1,144,478",8,5,5,88
MCW,USA,0,2025-05-07,,,,13.180,0.000,1,38.51%,54.61%  (  -0.28%),24.28%,"22,530",5,4,4,78
EMR,USA,0,2025-05-14,,,,5.581,0.000,242,29.09%,30.18%  (  +0.63%),56.14%,"67,774",7,4,4,88
TRMB,USA,0,2025-05-02,,,,6.708,0.000,"16,789",31.78%,34.75%  (  +1.71%),63.59%,"22,297",4,5,4,80
GTES,UK,0,2025-05-07,,,,7.436,0.000,161,44.36%,42.35%  (  +1.88%),42.25%,"29,787",9,5,5,70
UBER,USA,0,2025-05-14,,,,8.400,0.000,"22,775",33.16%,42.68%  (  +2.07%),38.13%,"1,416,626",7,5,5,80
MIR,USA,0,2025-04-29,,,,12.752,15.483,30,42.02%,54.22%  (  +4.22%),31.53%,"15,187",9,5,5,70
PSN,USA,0,2025-05-07,,,,7.832,0.000,44,50.36%,46.60%  (  +1.06%),87.25%,"18,556",7,4,5,86
Z,USA,0,2025-05-07,,,,10.019,0.000,"1,398",37.99%,47.80%  (  +7.33%),30.52%,"124,448",4,4,4,75
RELY,USA,0,2025-05-07,,,,17.438,0.000,110,39.31%,60.02%  (  +2.47%),45.21%,"30,124",9,5,5,85
CWAN,USA,0,2025-05-07,,,,10.501,0.000,12,46.50%,45.06%  (  +1.53%),62.04%,"13,201",10,5,5,85
ALKT,USA,0,2025-05-07,,,,10.996,0.000,5,53.77%,50.86%  (  +3.41%),44.43%,"1,066",8,5,4,85
GPK,USA,0,2025-05-01,,,,8.524,0.000,10,25.62%,34.97%  (  -10.73%),43.77%,"3,571",7,4,4,78
LLY,USA,0,2025-05-01,,,,6.043,0.000,"6,678",31.22%,44.16%  (  +4.82%),66.54%,"244,042",8,5,5,80
KIM,USA,0,2025-05-01,,,,6.164,0.000,4,21.99%,26.93%  (  +1.08%),36.09%,"7,603",7,4,4,70
BDX,USA,0,2025-05-01,,,,5.168,0.000,33,14.76%,24.63%  (  +0.90%),69.14%,"46,441",8,5,5,85
APTV,Jersey,0,2025-05-01,,,,9.100,0.000,986,30.13%,41.13%  (  +1.91%),59.65%,"49,334",10,4,4,80
CUZ,USA,0,2025-05-01,,,,8.159,10.786,1,24.01%,28.14%  (  -2.09%),24.35%,392,9,4,4,80
APLE,USA,0,2025-05-01,,,,5.667,0.000,80,26.13%,29.70%  (  -8.72%),29.89%,"12,816",9,4,4,78
APO,USA,0,2025-05-01,,,,5.452,0.000,"1,610",42.55%,45.20%  (  +3.23%),75.13%,"341,356",7,5,5,90
LXP,USA,0,2025-05-01,,,,12.458,0.000,25,18.97%,58.66%  (  -13.49%),40.68%,450,8,4,4,80
PENN,USA,0,2025-05-01,,,,10.162,0.000,"2,429",50.65%,58.04%  (  +6.03%),38.86%,"424,370",8,4,4,55
EXPE,USA,0,2025-05-01,,,,9.338,0.000,"1,247",40.56%,44.50%  (  +3.57%),55.38%,"80,426",7,4,4,82
ILMN,USA,0,2025-05-01,,,,8.118,0.000,699,36.88%,51.91%  (  +5.89%),49.48%,"39,705",5,4,4,60
MP,USA,0,2025-05-01,,,,10.093,0.000,"2,852",63.49%,65.38%  (  +5.24%),64.66%,"175,666",10,4,5,68
HTGC,USA,0,2025-05-01,,,,5.074,0.000,96,28.45%,27.07%  (  +1.56%),60.59%,"24,973",8,4,4,80
CNH,Netherlands,0,2025-05-01,,,,6.429,0.000,26,43.36%,42.04%  (  -5.90%),44.81%,"37,892",5,4,4,55
STWD,USA,0,2025-05-14,,,,4.401,0.000,594,17.78%,19.79%  (  -1.73%),24.94%,"98,831",6,5,5,75
INSM,USA,0,2025-05-08,,,,10.173,0.000,97,35.66%,45.16%  (  +1.92%),3.12%,"32,116",9,5,5,75
FIVN,USA,0,2025-05-01,,,,15.675,0.000,155,48.74%,59.60%  (  +5.86%),36.72%,"40,504",8,5,4,82
LYV,USA,0,2025-05-01,,,,7.562,0.000,"2,374",40.07%,40.06%  (  +0.32%),70.15%,"84,928",6,5,5,75
XRAY,USA,0,2025-05-01,,,,12.794,0.000,52,40.00%,42.81%  (  +2.73%),43.93%,"16,854",6,4,4,48
CVNA,USA,0,2025-05-07,,,,14.587,0.000,"11,006",100.23%,91.28%  (  +9.22%),71.83%,"374,392",10,4,4,85
SRE,USA,0,2025-05-06,,,,4.673,0.000,16,64.21%,25.97%  (  +1.50%),63.90%,"71,445",7,4,4,75
NOG,USA,0,2025-04-29,,,,5.579,11.813,110,44.77%,40.79%  (  +1.36%),71.21%,"35,425",7,4,4,70
CYTK,USA,0,2025-05-14,,,,11.231,0.000,27,49.67%,84.60%  (  +5.47%),79.92%,"69,977",5,5,5,70
BLDR,USA,0,2025-05-06,,,,9.273,0.000,829,36.01%,49.30%  (  +2.97%),48.65%,"28,975",8,5,4,75
BILL,USA,0,2025-05-01,,,,13.839,0.000,"1,515",52.55%,67.71%  (  +9.61%),52.13%,"92,595",6,4,4,78
MTZ,USA,0,2025-05-01,,,,12.462,0.000,340,54.22%,57.64%  (  +2.60%),73.18%,"15,630",4,5,5,92
NRG,USA,0,2025-05-06,,,,8.608,0.000,271,60.43%,48.02%  (  +1.42%),63.51%,"59,755",8,4,4,85
DKNG,USA,0,2025-05-01,,,,10.383,0.000,"20,022",56.11%,56.85%  (  +2.47%),64.30%,"644,515",9,5,5,75
CROX,USA,0,2025-05-06,,,,10.574,0.000,"1,543",41.20%,53.21%  (  +4.41%),66.73%,"59,806",7,5,5,78
PWR,USA,0,2025-05-01,,,,7.871,0.000,302,43.88%,47.08%  (  +1.06%),81.50%,"25,913",8,4,4,85
NET,USA,0,2025-05-01,,,,12.765,0.000,"4,978",51.45%,71.01%  (  +13.12%),81.14%,"165,605",10,4,4,70
IRM,USA,0,2025-05-01,,,,5.967,0.000,216,31.24%,44.14%  (  +9.78%),86.59%,"52,785",6,4,4,80
APG,USA,0,2025-05-01,,,,9.630,0.000,5,39.49%,35.48%  (  -1.36%),50.23%,"2,908",6,5,5,80
SWTX,USA,0,2025-05-01,,,,15.403,0.000,"2,892",54.29%,121.95%  (  +8.65%),61.64%,"127,961",8,5,5,0
SW,Ireland,0,2025-05-01,,,,6.846,0.000,55,41.45%,40.28%  (  +1.07%),38.67%,"3,613",6,5,5,80
FROG,Israel,0,2025-05-08,,,,15.101,0.000,31,38.68%,53.22%  (  +3.81%),39.27%,"17,285",8,5,5,80
DDOG,USA,0,2025-05-06,,,,10.081,0.000,"2,599",40.80%,48.79%  (  +0.43%),48.81%,"333,083",5,5,5,75
XYZ,USA,0,2025-05-01,,,,4.904,0.000,"14,756",72.72%,62.98%  (  +6.61%),84.78%,"589,200",4,5,5,78
DASH,USA,0,2025-05-07,,,,9.596,0.000,"5,988",48.07%,53.96%  (  +4.02%),66.94%,"177,719",8,5,5,75
FOUR,USA,0,2025-05-08,,,,12.555,0.000,273,65.95%,53.39%  (  +3.25%),41.80%,"35,247",9,4,4,90
OWL,USA,0,2025-05-01,,,,7.579,0.000,663,45.94%,47.60%  (  +2.04%),65.69%,"96,707",7,5,5,90
HWM,USA,0,2025-05-01,,,,7.669,0.000,646,40.99%,42.96%  (  +3.32%),77.91%,"46,210",8,5,5,85
CFLT,USA,0,2025-05-06,,,,19.345,0.000,"1,107",66.06%,72.41%  (  +5.32%),64.24%,"208,834",6,4,4,78
NFE,USA,0,2025-05-14,,,,11.833,0.000,"1,872",97.84%,100.74%  (  +6.81%),69.71%,"256,255",5,4,4,70
TXRH,USA,0,2025-05-01,,,,7.436,0.000,185,32.47%,30.06%  (  +1.84%),52.90%,"19,106",4,4,4,85
TEAM,USA,0,2025-04-24,,,,11.706,12.781,"1,265",60.13%,67.98%  (  +7.73%),93.92%,"68,255",7,4,4,75
SHAK,USA,0,2025-05-01,,,,10.393,0.000,532,73.27%,56.69%  (  +7.70%),77.18%,"29,044",6,4,4,78
MT,USA,0,2025-05-01,,,,4.087,0.000,"1,950",51.97%,42.19%  (  +7.16%),73.58%,"99,377",9,4,4,75
CNK,USA,0,2025-05-01,,,,8.146,0.000,47,50.95%,38.42%  (  +0.80%),27.30%,"92,204",8,5,4,75
GT,USA,0,2025-05-05,,,,11.221,0.000,336,54.91%,51.07%  (  -0.44%),53.28%,"174,842",9,5,4,60
FWONK,USA,0,2025-05-14,,,,6.153,0.000,24,33.52%,34.48%  (  +0.44%),55.51%,"4,252",5,5,4,72
XPO,USA,0,2025-05-02,,,,11.486,0.000,22,39.12%,54.58%  (  +2.34%),65.93%,"17,809",6,5,5,80
FLR,USA,0,2025-05-02,,,,9.717,0.000,130,45.97%,51.24%  (  +1.07%),72.89%,"109,909",9,4,4,78
BEPC,Canada,0,2025-05-02,,,,7.635,0.000,142,31.11%,36.90%  (  -0.64%),26.67%,"7,290",9,5,4,85
PK,USA,0,2025-05-05,,,,7.502,0.000,92,35.71%,42.99%  (  +0.72%),50.09%,"8,488",6,4,4,65
FLS,USA,0,2025-05-05,,,,6.314,0.000,10,40.85%,36.78%  (  +2.68%),74.68%,"9,805",6,5,5,85
VRNS,USA,0,2025-05-05,,,,11.874,0.000,12,23.06%,42.95%  (  +2.51%),51.70%,"10,565",4,4,4,70
ANET,USA,0,2025-05-06,,,,9.228,0.000,"5,239",56.30%,53.43%  (  +3.87%),55.45%,"406,854",10,4,4,85
GPN,USA,0,2025-05-07,,,,8.527,0.000,457,27.23%,36.96%  (  +2.01%),46.42%,"76,587",9,4,4,75
AMKR,USA,0,2025-05-05,,,,11.075,0.000,"1,073",38.64%,54.74%  (  +4.17%),71.31%,"94,513",7,4,5,65
ZTS,USA,0,2025-05-06,,,,7.280,0.000,675,24.30%,29.67%  (  +1.24%),37.37%,"38,796",9,5,4,90
MPC,USA,0,2025-05-06,,,,5.076,0.000,446,31.61%,32.46%  (  -0.49%),46.19%,"67,041",10,4,4,80
TMDX,USA,0,2025-04-29,,,,21.640,26.719,525,60.44%,86.04%  (  +2.45%),51.01%,"38,031",4,4,4,82
ERJ,USA,0,2025-05-06,,,,8.588,0.000,613,52.70%,47.02%  (  +1.63%),63.19%,"43,565",8,4,4,85
CCCS,USA,0,2025-04-29,,,,12.542,15.937,3,22.59%,51.64%  (  +5.77%),31.50%,"1,669",5,4,4,75
MTCH,USA,0,2025-05-06,,,,8.552,0.000,"1,209",34.66%,35.78%  (  +3.14%),26.00%,"178,612",7,4,4,68
FRSH,USA,0,2025-05-07,,,,14.502,0.000,302,44.21%,52.88%  (  -0.56%),38.28%,"29,779",10,4,4,80
LSCC,USA,0,2025-05-05,,,,12.931,0.000,200,50.40%,57.23%  (  +3.60%),58.15%,"14,086",7,5,5,65
PEG,USA,0,2025-04-29,,,,4.810,7.080,59,21.21%,24.84%  (  +0.82%),62.52%,"32,983",6,4,4,65
AME,USA,0,2025-05-01,,,,4.776,0.000,8,21.52%,26.55%  (  +1.37%),69.07%,"6,338",6,4,4,88
NCLH,Bermuda,0,2025-05-07,,,,8.334,0.000,"7,842",51.81%,60.42%  (  +7.56%),83.48%,"467,008",9,4,4,80
MSTR,USA,0,2025-05-05,,,,7.388,0.000,"147,482",113.53%,88.83%  (  +2.54%),12.56%,"2,059,405",10,5,5,70
AKAM,USA,0,2025-05-08,,,,10.445,0.000,269,77.03%,35.66%  (  +6.14%),35.42%,"133,800",6,4,4,80
SEE,USA,0,2025-05-01,,,,8.491,0.000,145,34.69%,37.29%  (  +2.97%),36.16%,"15,529",5,4,5,75
DD,USA,0,2025-05-07,,,,5.627,0.000,487,23.03%,26.48%  (  +2.00%),48.16%,"106,093",9,4,4,80
ETN,Ireland,0,2025-04-29,,,,6.359,9.918,"1,028",39.41%,41.22%  (  +3.86%),79.43%,"106,612",6,4,4,85
DTM,USA,0,2025-04-29,,,,6.468,8.574,7,32.67%,30.55%  (  +0.28%),76.85%,897,10,4,4,80
AMD,USA,0,2025-04-29,,,,8.559,11.533,"149,422",43.87%,47.93%  (  +3.18%),44.83%,"3,500,445",8,4,4,90
RITM,USA,0,2025-04-29,,,,5.628,7.720,321,18.61%,23.91%  (  -0.97%),33.31%,"90,638",7,5,5,85
CNR,USA,0,2025-05-06,,,,1.636,0.000,42,52.59%,47.91%  (  +4.25%),60.77%,"26,299",4,4,4,85
SBUX,USA,0,2025-04-29,,,,6.520,9.703,"4,199",29.68%,38.83%  (  +4.68%),77.65%,"550,941",9,4,4,70
KKR,USA,0,2025-05-07,,,,4.349,0.000,449,49.62%,44.68%  (  +1.89%),62.99%,"138,402",5,5,5,85
VIAV,USA,0,2025-05-01,,,,10.266,0.000,7,25.95%,42.64%  (  +3.05%),29.06%,"11,114",7,4,4,75
AMCR,Jersey,0,2025-04-29,,,,6.080,8.786,13,21.85%,31.37%  (  -0.97%),46.74%,"85,833",10,5,5,70
NVO,USA,0,2025-05-01,,,,6.524,0.000,"11,042",48.21%,50.84%  (  +3.97%),77.36%,"465,169",6,4,4,88
TEVA,USA,0,2025-05-07,,,,8.163,0.000,"2,162",40.51%,39.53%  (  +2.44%),31.65%,"749,708",6,5,4,65
BWA,USA,0,2025-05-07,,,,8.039,0.000,90,32.30%,39.30%  (  +1.88%),93.16%,"26,919",8,4,5,75
LFST,USA,0,2025-05-08,,,,12.385,0.000,6,31.73%,46.56%  (  +3.34%),12.47%,"26,485",4,5,5,78
NTRA,USA,0,2025-05-08,,,,14.325,0.000,83,49.03%,64.79%  (  +4.57%),39.37%,"23,648",10,5,5,78
JOBY,Cayman Islands,0,2025-05-06,,,,10.402,0.000,"1,540",59.59%,70.52%  (  +3.86%),34.77%,"238,387",7,4,4,60
BXSL,USA,0,2025-05-14,,,,5.157,0.000,550,24.80%,19.72%  (  +0.24%),20.26%,"7,719",9,4,5,80
CPNG,USA,0,2025-05-06,,,,8.796,0.000,"2,680",36.61%,35.62%  (  -6.40%),19.58%,"242,606",4,5,5,72
PAYO,USA,0,2025-05-14,,,,15.017,0.000,2,62.60%,79.75%  (  +21.63%),31.25%,"23,136",6,5,4,77
OBDC,USA,0,2025-05-14,,,,4.940,0.000,374,22.83%,23.50%  (  +4.27%),23.04%,"11,802",10,4,5,80
FOLD,USA,0,2025-05-08,,,,9.191,0.000,23,34.58%,49.28%  (  +1.49%),39.42%,"18,074",4,4,5,85
ACVA,USA,0,2025-05-14,,,,12.547,0.000,6,65.55%,68.66%  (  +5.14%),75.23%,"20,260",7,5,5,78
APP,USA,0,2025-05-14,,,,14.752,0.000,"50,619",124.65%,92.75%  (  +1.37%),88.63%,"339,260",7,4,5,85
WGS,USA,0,2025-05-05,,,,24.432,0.000,576,137.34%,122.54%  (  +14.42%),48.32%,"10,781",7,4,4,70
COMP,USA,0,2025-05-14,,,,17.691,0.000,539,86.79%,73.20%  (  +4.21%),28.85%,"43,735",9,4,5,75
AFRM,USA,0,2025-05-14,,,,14.975,0.000,"12,837",79.19%,77.54%  (  +2.83%),36.39%,"335,213",10,4,4,58
COIN,USA,0,2025-05-01,,,,9.268,0.000,"43,948",84.27%,75.60%  (  +4.44%),40.36%,"1,001,350",7,4,4,80
DAR,USA,0,2025-04-24,,,,10.527,14.239,432,46.53%,49.04%  (  +0.37%),73.58%,"26,189",9,5,5,78
ARM,USA,0,2025-05-14,,,,11.669,0.000,"14,373",59.12%,60.63%  (  +2.54%),37.38%,"687,248",6,4,5,75
CART,USA,0,2025-05-14,,,,11.946,0.000,345,60.38%,46.95%  (  +2.47%),29.65%,"70,480",9,4,4,70
MARA,USA,0,2025-05-08,,,,10.597,0.000,"73,070",104.34%,91.47%  (  +7.09%),21.42%,"1,561,259",6,4,4,75
DIS,USA,0,2025-05-06,,,,7.050,0.000,"10,161",27.94%,26.90%  (  +0.55%),32.06%,"748,232",7,5,5,86
GH,USA,0,2025-05-08,,,,12.709,0.000,215,81.76%,76.96%  (  +1.82%),64.60%,"49,788",8,5,5,75
KVYO,USA,0,2025-05-14,,,,15.350,0.000,609,62.63%,63.80%  (  +6.33%),52.74%,"52,620",5,5,5,85
PFGC,USA,0,2025-05-14,,,,6.187,0.000,1,29.79%,31.31%  (  +1.20%),59.44%,"6,034",6,4,5,85
TTD,USA,0,2025-05-14,,,,14.376,0.000,"26,374",57.52%,55.52%  (  +2.87%),56.27%,"540,734",8,5,4,72
ALGM,USA,0,2025-05-08,,,,11.914,0.000,940,73.10%,69.02%  (  +13.29%),97.87%,"49,117",8,5,5,65
TKO,USA,0,2025-05-14,,,,7.966,0.000,148,38.01%,45.15%  (  +0.76%),63.12%,"67,884",10,5,5,85
WRBY,USA,0,2025-05-08,,,,16.790,0.000,19,61.85%,63.29%  (  +5.53%),45.09%,"13,456",7,4,4,85
RIOT,USA,0,2025-05-07,,,,11.880,0.000,"28,777",81.93%,85.41%  (  +5.56%),20.52%,"1,182,771",7,5,5,80
RPRX,UK,0,2025-05-08,,,,5.891,0.000,35,24.78%,47.38%  (  +8.22%),76.10%,"43,646",9,5,4,88
G,Bermuda,0,2025-05-08,,,,8.604,0.000,4,19.71%,31.95%  (  -0.50%),42.61%,"3,831",4,4,4,85
HL,USA,0,2025-05-14,,,,6.211,0.000,"6,932",48.86%,48.84%  (  +2.18%),6.04%,"195,573",8,5,5,70
LTH,USA,0,2025-05-07,,,,12.592,0.000,273,46.35%,51.81%  (  +2.61%),67.58%,"16,032",10,4,4,85
EXAS,USA,0,2025-05-14,,,,12.912,0.000,298,42.02%,55.55%  (  +2.83%),38.07%,"41,220",6,5,5,70
HOOD,USA,0,2025-05-14,,,,12.871,0.000,"124,430",103.44%,76.18%  (  +3.01%),60.29%,"1,832,773",8,4,4,80
VERX,USA,0,2025-05-14,,,,11.644,0.000,5,73.96%,50.88%  (  +2.28%),55.60%,"3,151",6,4,4,78
TPG,USA,0,2025-05-14,,,,7.138,0.000,113,46.82%,44.78%  (  +2.32%),73.83%,"12,633",4,4,4,78
NXT,USA,0,2025-05-13,,,,15.801,0.000,194,41.52%,64.12%  (  +3.90%),45.90%,"47,628",9,5,5,85
KGS,USA,0,2025-05-14,,,,8.547,0.000,2,62.19%,46.41%  (  -1.48%),42.97%,"4,455",10,5,5,80
TPR,USA,0,2025-05-08,,,,6.561,0.000,"2,031",36.43%,42.55%  (  +3.07%),60.46%,"211,250",10,5,4,85
TGNA,USA,0,2025-05-08,,,,6.882,0.000,111,33.90%,34.98%  (  +1.11%),57.37%,"10,087",8,5,5,75
AVPT,USA,0,2025-05-08,,,,10.602,0.000,7,60.06%,49.57%  (  +3.23%),50.30%,"15,816",7,5,5,85
USFD,USA,0,2025-05-08,,,,5.909,0.000,11,26.49%,31.04%  (  +1.40%),57.29%,"9,700",7,5,5,90
CORZ,USA,0,2025-05-14,,,,11.180,0.000,"16,978",102.72%,119.09%  (  +21.36%),82.52%,"1,067,040",8,5,5,60
ACHR,USA,0,2025-05-08,,,,9.339,0.000,"11,324",96.17%,83.34%  (  -5.21%),40.97%,"648,818",9,5,4,70
11:00:43 AM,,,,,,,,,,,,,,,,,
