SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
MMM,USA,136.01,2025-04-22,43.01,6.27,2.22%,2.76,6.421,8.342,"5,012",49.38%,45.09%  (  -5.00%),64.55%,"229,686",9,4,4,75
DHR,USA,192.97,2025-04-22,45.52,8.86,-19.87%,5.78,4.766,7.158,"4,219",49.73%,42.12%  (  -5.45%),58.31%,"117,396",7,5,5,70
PHM,USA,95.44,2025-04-22,41.11,4.70,-20.87%,1.07,5.017,8.434,"2,973",41.61%,51.08%  (  -4.04%),76.73%,"40,670",7,4,4,78
GE,USA,186.00,2025-04-22,45.71,9.15,2.71%,4.36,5.726,7.688,"6,816",55.41%,44.21%  (  -6.78%),50.54%,"257,041",10,5,5,85
SYF,USA,46.96,2025-04-22,40.41,3.43,-16.84%,0.88,6.952,13.008,"1,982",76.52%,52.50%  (  -9.76%),50.52%,"74,419",9,4,5,75
GPC,USA,116.23,2025-04-22,47.55,4.12,-8.90%,0.69,6.353,9.335,584,39.49%,40.87%  (  -2.58%),78.83%,"18,365",8,4,4,65
STLD,USA,118.75,2025-04-22,46.32,6.43,-6.20%,1.01,5.917,11.413,646,55.48%,49.30%  (  -6.33%),58.79%,"40,465",10,5,5,78
ISRG,USA,490.13,2025-04-22,46.75,27.73,-3.96%,21.02,5.903,8.908,"1,967",63.37%,48.39%  (  -7.02%),64.30%,"92,301",9,4,5,82
SAP,USA,259.53,2025-04-22,46.43,8.99,7.80%,8.19,11.932,9.496,540,44.52%,40.57%  (  -1.74%),67.87%,"31,370",9,5,5,90
EQT,USA,49.97,2025-04-22,48.03,2.77,18.21%,5.72,4.425,8.195,"4,703",54.98%,52.97%  (  -7.65%),59.18%,"260,345",9,4,4,85
BKR,USA,37.81,2025-04-22,40.32,2.16,-5.06%,1.35,6.602,11.373,"3,821",65.62%,48.83%  (  -8.34%),61.86%,"138,960",7,5,5,88
COF,USA,162.52,2025-04-22,44.22,10.93,-2.80%,1.17,4.511,8.364,"4,018",72.17%,55.79%  (  -7.41%),62.51%,"205,562",10,5,4,72
BA,USA,159.28,2025-04-23,47.91,9.16,-4.34%,1.80,5.109,8.319,"77,262",72.78%,50.79%  (  -5.29%),50.88%,"1,155,463",8,4,4,50
BSX,USA,94.27,2025-04-23,43.85,3.91,5.78%,8.33,5.753,6.963,"8,226",43.79%,40.00%  (  -5.13%),66.64%,"254,841",7,5,5,88
TMO,USA,449.33,2025-04-23,38.75,20.35,-19.17%,3.95,4.079,7.847,"1,344",43.24%,45.99%  (  -5.13%),68.85%,"62,099",8,5,5,80
VRT,USA,71.57,2025-04-23,43.80,7.54,-28.97%,3.40,10.541,15.658,"30,070",100.11%,89.53%  (  -10.06%),55.89%,"622,167",8,5,5,90
NEE,USA,67.69,2025-04-23,46.00,2.45,-9.89%,5.71,3.951,6.179,"9,254",38.68%,36.60%  (  -4.61%),51.82%,"548,127",7,4,4,85
LRCX,USA,67.86,2025-04-23,44.73,4.72,-15.29%,5.37,3.717,10.021,"19,212",79.93%,60.40%  (  -5.87%),56.01%,"574,835",8,5,5,85
IBM,USA,239.06,2025-04-23,47.93,9.70,8.22%,3.53,6.193,8.337,"13,259",40.49%,44.55%  (  -3.86%),64.98%,"295,919",9,4,4,85
MTDR,USA,39.23,2025-04-23,36.33,3.29,-28.56%,1.41,7.482,15.932,609,90.02%,67.81%  (  -9.40%),70.17%,"64,036",10,5,5,85
NOW,USA,799.82,2025-04-23,46.64,44.06,-13.35%,15.09,6.608,9.871,"4,739",63.93%,53.85%  (  -7.08%),59.58%,"95,948",8,5,5,88
ALK,USA,45.01,2025-04-23,38.81,3.63,-12.38%,0.47,7.083,15.330,948,90.45%,66.52%  (  -5.02%),65.47%,"126,433",7,5,5,85
TXN,USA,150.98,2025-04-23,37.98,10.18,-22.32%,8.78,4.948,9.043,"18,378",67.84%,52.85%  (  -6.94%),63.12%,"250,281",4,4,4,70
DFS,USA,159.07,2025-04-23,46.41,11.33,-0.40%,1.69,3.771,10.150,615,77.87%,68.48%  (  -10.22%),68.10%,"60,535",5,4,4,85
CMG,USA,49.46,2025-04-23,47.38,2.18,-12.32%,5.93,8.148,8.766,"33,921",45.13%,48.26%  (  -3.69%),64.25%,"988,516",5,5,5,85
BMRN,USA,59.67,2025-04-23,37.71,2.96,-17.41%,4.03,7.718,10.096,607,49.54%,42.62%  (  -2.09%),60.64%,"39,870",9,5,5,88
WSC,USA,24.50,2025-05-01,37.58,1.92,-31.59%,1.88,8.934,13.470,812,75.59%,58.65%  (  -3.00%),67.32%,"137,662",6,4,4,65
MAT,USA,15.24,2025-04-22,30.44,0.99,-19.27%,0.91,8.642,15.584,"1,233",66.80%,69.51%  (  -1.41%),83.63%,"18,767",9,4,4,85
ETR,USA,82.58,2025-04-29,49.50,2.74,15.82%,3.01,2.705,7.659,"1,935",31.94%,32.65%  (  -4.45%),66.25%,"41,181",7,4,4,85
STX,Ireland,72.67,2025-04-22,37.64,4.93,-25.83%,1.91,7.174,8.448,"6,807",73.67%,62.97%  (  -8.67%),63.93%,"141,963",6,4,4,85
NBIS,Netherlands,20.73,2025-04-25,41.12,2.97,-49.51%,41.51,8.357,18.520,"23,636",122.68%,102.80%  (  -12.74%),40.68%,"375,053",10,4,4,70
MBLY,USA,12.94,2025-04-24,41.00,1.29,-21.68%,6.35,14.445,16.499,"5,144",83.18%,92.02%  (  -1.70%),75.64%,"353,902",5,4,4,70
TRU,USA,74.78,2025-04-24,42.30,5.03,-19.76%,3.49,9.198,12.838,"4,082",77.19%,53.52%  (  -10.80%),55.49%,"11,133",7,4,4,78
STM,USA,20.48,2025-04-24,44.14,1.45,-26.41%,1.37,9.184,15.501,"6,344",90.63%,63.84%  (  -6.55%),58.20%,"180,754",6,4,4,55
AAL,USA,9.58,2025-04-24,38.68,0.82,-26.92%,0.12,7.441,11.482,"100,717",95.88%,69.21%  (  -8.04%),55.91%,"3,153,582",4,4,4,70
UNP,USA,222.27,2025-04-24,43.17,7.14,-6.96%,5.49,3.214,5.538,"1,777",36.42%,32.37%  (  -5.02%),57.26%,"125,728",8,4,4,85
NOK,USA,4.98,2025-04-24,47.56,0.18,11.30%,1.27,8.179,7.472,"3,520",39.15%,38.78%  (  -6.90%),11.07%,"240,626",10,4,4,85
TAL,USA,10.05,2025-04-24,32.46,0.85,-6.25%,2.22,10.000,13.930,963,72.47%,79.08%  (  -10.74%),36.42%,"63,894",6,5,4,75
VLO,USA,110.33,2025-04-24,37.55,6.98,-19.09%,0.27,3.264,8.336,"5,249",66.86%,50.99%  (  -5.75%),55.47%,"124,355",10,5,5,55
FI,USA,212.24,2025-04-24,48.35,8.67,8.43%,5.80,4.678,7.870,"1,108",44.91%,43.25%  (  -5.84%),67.97%,"50,448",7,5,5,85
PEP,USA,146.75,2025-04-24,48.47,4.06,-8.86%,2.19,3.154,4.064,"17,182",24.15%,25.31%  (  -1.60%),45.96%,"316,087",6,4,4,78
HAS,USA,53.35,2025-04-24,39.69,2.91,-15.49%,1.80,9.114,13.074,"1,620",56.80%,57.56%  (  +1.43%),72.79%,"54,305",8,4,4,75
WST,USA,212.67,2025-04-24,43.45,9.91,-27.94%,5.31,9.882,14.763,549,41.74%,62.11%  (  -2.46%),86.17%,"10,545",7,5,4,70
MRK,USA,79.17,2025-04-24,32.27,3.13,-24.15%,3.13,4.285,7.620,"38,399",33.09%,43.73%  (  -3.19%),74.61%,"655,759",10,4,4,75
NDAQ,USA,72.78,2025-04-24,47.15,2.87,-2.16%,5.66,5.387,8.465,"1,162",45.61%,37.18%  (  -5.60%),58.19%,"36,724",8,4,4,85
FCX,USA,33.75,2025-04-24,45.10,2.46,-20.15%,1.93,3.841,9.482,"45,595",89.11%,60.01%  (  -10.10%),62.04%,"1,447,470",5,4,4,78
CMCSA,USA,34.15,2025-04-24,43.15,1.22,-12.11%,1.04,5.072,6.691,"16,960",38.76%,36.97%  (  -2.11%),67.19%,"643,376",8,4,4,82
TSCO,USA,52.17,2025-04-24,47.05,1.99,-4.89%,1.86,4.525,6.775,"4,973",43.51%,36.13%  (  -12.09%),46.10%,"102,885",4,4,4,78
WY,USA,26.12,2025-04-24,36.96,1.09,-13.98%,2.66,5.267,7.561,"1,065",38.11%,33.24%  (  -10.31%),45.06%,"24,585",7,5,5,70
GILD,USA,106.50,2025-04-24,47.32,3.82,18.05%,4.62,4.169,5.714,"5,913",27.52%,36.41%  (  -6.25%),57.65%,"251,597",7,4,5,78
SLM,USA,26.10,2025-04-24,40.77,1.55,3.88%,1.81,8.187,10.941,"1,218",52.22%,44.29%  (  -10.65%),48.17%,"41,977",10,5,5,78
SKX,USA,49.14,2025-04-24,37.56,3.52,-23.82%,0.82,10.335,15.059,829,71.93%,66.11%  (  +0.32%),73.64%,"65,735",7,5,5,78
DLR,USA,146.31,2025-04-24,48.75,6.51,-10.39%,8.87,4.447,5.966,"2,026",42.31%,38.74%  (  -6.79%),50.23%,"65,401",10,4,5,92
PINS,USA,25.85,2025-04-29,35.52,2.06,-21.43%,4.81,13.897,15.300,"9,256",75.45%,78.33%  (  -4.96%),73.60%,"508,186",9,5,5,88
ROKU,USA,59.50,2025-04-24,39.05,5.97,-17.84%,2.11,15.252,10.822,"10,264",91.22%,87.48%  (  -2.95%),69.06%,"223,010",7,4,4,80
AMZN,USA,182.12,2025-04-29,43.14,10.49,-8.95%,3.03,7.251,9.387,"646,355",55.49%,47.90%  (  -3.49%),61.67%,"4,141,429",8,5,5,87
SM,USA,21.96,2025-05-01,34.82,2.21,-44.81%,0.93,8.246,20.265,966,103.91%,87.05%  (  -13.37%),75.40%,"26,913",9,4,4,85
BAX,USA,28.38,2025-05-01,35.63,1.49,-16.95%,1.13,4.948,8.989,"1,369",53.30%,50.73%  (  -7.60%),71.36%,"82,959",8,4,4,60
WDC,USA,35.82,2025-04-24,40.87,2.74,-26.61%,0.80,5.834,9.618,"9,125",87.43%,68.10%  (  -6.49%),69.84%,"414,821",9,5,5,65
PSX,USA,97.82,2025-04-25,32.31,6.13,-23.27%,0.28,3.081,8.244,"1,984",64.21%,54.54%  (  -1.99%),66.92%,"197,009",7,4,4,77
SLB,,33.92,2025-04-25,36.65,2.07,-19.71%,1.27,3.361,7.848,"15,389",66.74%,48.58%  (  -6.65%),64.95%,"738,596",7,5,5,80
ABBV,USA,179.10,2025-04-25,33.02,8.06,-4.70%,5.62,4.162,6.351,"31,865",35.21%,36.70%  (  -8.80%),58.26%,"421,144",9,4,4,85
RITM,USA,10.03,2025-04-25,35.85,0.49,-10.51%,1.11,5.628,8.475,"1,608",42.34%,35.22%  (  -10.38%),65.76%,"99,276",6,5,5,85
AMKR,USA,16.98,2025-04-28,43.88,1.27,-38.10%,0.66,11.075,17.458,913,88.97%,72.66%  (  -7.84%),68.57%,"100,872",9,4,5,65
NXPI,Netherlands,170.54,2025-04-28,40.99,13.17,-25.30%,3.43,6.447,11.525,"2,184",85.69%,58.95%  (  -7.60%),59.49%,"46,282",5,5,5,60
WELL,USA,145.59,2025-04-28,48.62,4.81,11.67%,11.82,5.442,6.667,633,30.75%,27.57%  (  -3.96%),40.77%,"41,051",9,5,5,90
NUE,USA,110.82,2025-04-28,40.67,6.47,-20.81%,0.83,5.085,10.698,"7,838",61.96%,56.82%  (  -0.65%),73.66%,"159,521",9,4,4,80
TER,USA,73.86,2025-04-28,38.17,5.76,-38.34%,4.22,10.612,15.841,"1,166",93.10%,68.17%  (  -5.96%),73.38%,"111,018",9,4,5,80
RMBS,USA,47.24,2025-04-28,42.83,4.20,-9.84%,9.12,12.896,17.041,500,89.84%,72.46%  (  -8.22%),64.46%,"14,598",4,5,5,87
RCL,Liberia,191.82,2025-04-29,41.96,14.12,-6.33%,3.13,5.936,11.334,"6,535",77.31%,57.97%  (  -7.65%),59.37%,"171,033",8,5,5,90
SPOT,Luxembourg,549.17,2025-04-29,47.88,35.91,24.42%,6.49,10.172,14.070,"3,568",68.71%,69.71%  (  -5.64%),75.30%,"123,217",10,4,4,88
SYY,USA,71.84,2025-04-29,48.33,2.03,-4.02%,0.44,5.368,6.587,624,32.25%,29.45%  (  -2.17%),58.34%,"57,229",7,5,5,80
REGN,USA,571.06,2025-04-29,36.16,26.59,-34.40%,4.40,4.671,8.583,"1,510",41.46%,45.44%  (  -9.23%),65.78%,"43,359",6,5,4,82
PFE,USA,22.12,2025-04-29,30.72,0.79,-18.94%,1.97,4.412,6.896,"182,149",29.84%,38.18%  (  -7.16%),58.86%,"3,400,376",9,4,4,80
PYPL,USA,62.27,2025-04-29,42.10,3.24,-17.36%,1.94,8.805,11.522,"65,771",55.60%,56.08%  (  -4.46%),65.31%,"1,337,710",7,4,4,80
HON,USA,200.25,2025-04-29,46.23,7.05,-6.05%,3.37,3.551,6.843,"5,124",41.39%,34.81%  (  -3.43%),57.39%,"186,195",4,4,4,75
EPD,USA,30.32,2025-04-29,37.26,1.13,-2.22%,1.18,2.366,5.862,"18,700",32.07%,29.73%  (  -5.54%),66.48%,"270,558",9,5,5,72
GLW,USA,41.61,2025-04-29,39.79,2.26,-9.39%,2.72,5.648,9.116,"1,987",54.04%,45.75%  (  -5.48%),68.11%,"300,909",7,5,5,75
AZN,USA,68.01,2025-04-29,41.07,2.30,-8.26%,3.90,4.852,6.725,"3,255",33.95%,33.23%  (  -3.10%),55.39%,"185,881",10,5,4,80
ARCC,USA,20.02,2025-04-29,39.33,0.78,-7.28%,4.58,3.512,7.742,"4,483",45.12%,32.38%  (  -4.36%),59.45%,"133,586",10,5,5,80
SPGI,USA,471.59,2025-04-29,44.32,17.97,-6.07%,10.42,4.047,7.763,586,41.37%,38.88%  (  -2.40%),72.02%,"30,507",7,5,5,80
FSLR,USA,131.26,2025-04-29,49.28,8.66,-31.42%,3.35,7.950,13.389,"40,309",56.51%,69.32%  (  -3.34%),65.98%,"490,892",10,5,5,75
NOG,USA,22.70,2025-04-29,35.75,1.97,-38.02%,1.04,5.579,16.620,525,94.23%,71.83%  (  -11.03%),75.54%,"40,998",8,4,4,70
PPG,USA,101.48,2025-04-29,42.99,4.59,-16.36%,1.32,3.979,7.393,"2,531",51.19%,37.88%  (  -9.40%),64.87%,"37,177",10,4,4,80
OKE,USA,83.38,2025-04-29,36.94,4.56,-12.68%,2.40,9.090,11.034,"3,221",57.45%,48.13%  (  -8.79%),62.41%,"117,798",7,4,4,78
CZR,USA,25.28,2025-04-29,43.17,1.82,-29.91%,0.48,6.864,12.490,"4,358",73.58%,69.69%  (  -4.21%),69.00%,"255,908",5,5,5,60
V,USA,335.18,2025-04-29,49.89,12.49,10.49%,17.79,3.366,6.440,"19,174",39.61%,32.33%  (  -5.56%),53.12%,"293,284",7,5,5,92
BXP,USA,62.84,2025-04-29,45.19,3.18,-14.59%,2.92,6.830,10.384,851,47.13%,43.33%  (  -9.18%),53.72%,"37,871",7,4,4,65
ENTG,USA,72.85,2025-05-07,39.29,6.72,-31.84%,3.40,10.167,17.368,"1,446",102.54%,75.91%  (  -7.59%),67.16%,"11,696",6,5,4,80
GOOG,USA,161.47,2025-04-24,49.04,6.45,-7.83%,5.63,6.490,5.295,"137,301",45.42%,41.64%  (  -4.22%),57.42%,"1,350,979",4,5,5,85
HAL,USA,21.25,2025-04-22,39.75,1.35,-26.11%,0.80,3.893,8.565,"10,496",73.76%,50.44%  (  -7.92%),61.34%,"505,173",7,5,4,75
UPS,USA,98.67,2025-04-29,36.57,4.24,-21.91%,0.92,6.095,9.324,"21,244",45.53%,45.19%  (  -5.90%),54.54%,"374,183",8,4,4,80
GEHC,USA,64.39,2025-04-29,32.30,3.74,-23.30%,1.50,6.499,9.867,"3,811",67.62%,51.80%  (  -8.38%),63.61%,"137,181",7,5,5,75
GOOGL,USA,159.07,2025-04-24,48.70,6.42,-8.35%,5.54,6.498,5.391,"302,899",45.20%,42.62%  (  -3.52%),59.65%,"3,070,963",8,4,4,86
IP,USA,47.58,2025-04-30,41.82,2.67,-7.33%,1.35,4.634,9.352,"1,047",59.52%,46.14%  (  -6.81%),54.40%,"88,247",10,4,4,75
SMG,USA,51.55,2025-04-30,39.83,2.95,-26.84%,0.83,10.265,16.378,"2,624",58.13%,69.23%  (  -6.26%),77.29%,"59,323",5,5,4,65
HES,USA,127.91,2025-04-30,33.91,6.32,-9.73%,3.07,2.678,8.335,"1,062",53.98%,43.14%  (  -5.08%),64.36%,"96,370",7,4,4,0
NCLH,Bermuda,16.30,2025-04-30,36.67,1.44,-26.44%,0.76,8.334,14.324,"15,902",86.93%,72.72%  (  -10.34%),58.41%,"497,591",10,4,4,70
YUMC,USA,45.15,2025-04-30,37.62,2.16,5.22%,1.50,9.275,14.009,695,44.64%,58.41%  (  -5.22%),69.50%,"63,336",7,5,5,85
AER,Netherlands,95.75,2025-04-30,46.98,4.19,-0.30%,2.32,6.045,9.190,657,49.38%,36.73%  (  -8.54%),53.26%,"32,324",8,5,5,85
GTES,UK,17.38,2025-04-30,43.29,1.15,-9.04%,1.30,7.436,13.265,"3,592",71.13%,63.26%  (  +4.61%),64.53%,"36,191",7,5,5,80
CFLT,USA,21.50,2025-04-30,39.17,1.92,-16.69%,7.45,19.345,22.088,992,87.48%,95.61%  (  -2.50%),77.97%,"260,201",4,4,4,78
PTC,USA,146.54,2025-04-30,41.41,6.14,-17.51%,7.62,6.793,11.037,"2,322",41.75%,46.98%  (  +1.15%),71.58%,"9,882",8,4,5,75
HST,USA,13.78,2025-04-30,43.44,0.74,-18.78%,1.68,5.090,10.161,"2,167",54.33%,42.09%  (  -4.68%),59.15%,"27,032",7,4,4,79
NLY,USA,17.83,2025-04-30,31.81,0.77,-10.67%,1.68,2.212,6.500,"7,113",38.18%,33.48%  (  -6.55%),51.06%,"146,498",7,5,5,80
INVH,USA,32.70,2025-04-30,47.84,1.10,-3.29%,7.44,5.604,7.589,560,29.62%,32.57%  (  -3.37%),68.31%,"16,397",6,4,4,80
KLAC,USA,669.97,2025-04-30,48.84,42.65,-7.46%,8.22,6.933,12.493,543,71.00%,53.57%  (  -6.08%),56.95%,"22,964",8,4,4,80
ALGN,USA,165.62,2025-04-30,49.58,9.53,-23.40%,3.03,11.439,13.391,"2,531",57.40%,67.80%  (  -2.62%),72.94%,"38,308",4,4,5,68
AR,USA,33.23,2025-04-30,39.71,2.48,2.66%,2.39,5.087,12.600,"2,947",71.79%,69.16%  (  -4.09%),76.47%,"208,539",8,4,4,85
META,USA,531.48,2025-04-30,40.10,33.15,-8.11%,8.19,8.394,11.183,"375,215",64.96%,54.78%  (  -3.53%),68.61%,"2,089,264",9,5,5,85
ALL,USA,195.50,2025-04-30,47.61,6.72,3.62%,0.81,5.393,7.552,"1,999",38.65%,32.29%  (  -6.37%),45.07%,"30,439",7,4,5,80
MET,USA,72.95,2025-04-30,41.73,3.73,-8.67%,0.70,3.572,10.006,"1,812",56.53%,42.21%  (  -4.07%),65.09%,"177,084",9,5,5,80
MGM,USA,29.62,2025-04-30,46.91,1.73,-19.29%,0.49,6.554,12.438,"8,112",63.72%,58.65%  (  -5.73%),64.45%,"230,494",9,5,5,85
SRPT,USA,54.63,2025-05-07,32.09,5.12,-54.23%,2.79,8.883,13.813,"3,989",118.91%,68.91%  (  -14.81%),31.87%,"58,702",9,5,5,85
VRNA,USA,57.81,2025-05-08,45.77,4.55,41.63%,116.49,15.457,21.277,789,68.42%,90.87%  (  -2.22%),26.79%,"67,286",6,5,4,70
RELY,USA,20.39,2025-05-07,47.55,1.09,11.82%,3.24,17.438,18.391,534,48.77%,76.63%  (  -1.44%),63.80%,"30,361",9,5,5,85
EMR,USA,101.04,2025-05-14,41.04,5.16,-12.58%,3.25,5.581,10.394,658,54.90%,45.07%  (  -8.03%),64.69%,"72,888",9,4,4,88
AUR,USA,6.03,2025-05-14,43.22,0.74,3.52%,-,20.103,27.779,"6,447",99.78%,119.65%  (  -3.43%),63.14%,"169,115",7,4,4,70
QCOM,USA,139.19,2025-04-30,42.94,8.49,-16.50%,3.78,7.159,10.428,"21,793",66.12%,52.42%  (  -4.78%),58.73%,"552,204",9,4,4,88
CORT,USA,67.43,2025-05-07,49.30,7.62,33.58%,10.54,17.702,18.664,"1,130",229.44%,78.62%  (  -3.66%),45.30%,"59,232",10,5,4,80
SHAK,USA,83.00,2025-05-01,42.93,6.54,-22.91%,2.66,10.393,15.464,"1,537",77.34%,78.02%  (  -4.83%),67.94%,"32,869",7,4,4,78
OWL,USA,17.21,2025-05-01,40.33,1.36,-17.46%,4.69,7.579,15.097,"1,509",84.35%,52.77%  (  -13.08%),50.22%,"136,808",6,4,5,75
LLY,USA,754.35,2025-05-01,40.96,34.83,-11.17%,15.88,6.043,10.530,"24,488",40.36%,53.39%  (  -7.13%),73.53%,"271,252",10,5,5,80
RBLX,USA,56.91,2025-05-01,47.50,3.59,10.49%,10.54,12.637,16.255,"11,329",62.99%,78.11%  (  -3.62%),70.27%,"418,258",5,4,4,78
BDX,USA,205.71,2025-05-01,36.84,7.21,-11.08%,2.86,5.168,7.546,946,31.45%,31.72%  (  -4.95%),65.11%,"55,674",9,5,5,85
BLDR,USA,119.50,2025-05-01,41.91,6.92,-25.69%,0.83,9.273,13.638,"1,163",54.16%,57.30%  (  -2.36%),57.63%,"31,387",8,5,5,75
APTV,Jersey,50.10,2025-05-01,35.26,3.18,-22.09%,0.58,9.100,13.872,"3,543",61.03%,58.85%  (  -4.82%),73.36%,"58,322",10,4,4,80
ICE,USA,159.79,2025-05-01,41.04,4.67,0.78%,8.28,4.399,6.978,"1,289",26.64%,29.34%  (  -4.09%),61.21%,"46,751",10,5,5,87
MA,USA,512.46,2025-05-01,44.55,19.45,0.92%,16.59,3.350,6.563,"6,541",39.04%,32.86%  (  -5.67%),53.25%,"135,449",10,5,5,80
KKR,USA,103.13,2025-05-01,42.30,8.33,-22.08%,3.92,4.349,11.337,"6,213",90.79%,58.35%  (  -10.38%),50.24%,"179,271",4,5,5,85
IRM,USA,84.39,2025-05-01,47.74,4.11,-20.17%,4.03,5.967,8.087,777,49.70%,42.10%  (  -2.46%),71.54%,"54,951",9,4,4,80
TEAM,USA,200.99,2025-05-01,40.95,14.94,-7.31%,10.98,11.706,16.151,"3,083",80.42%,78.06%  (  -5.04%),70.44%,"74,856",8,5,5,75
DXCM,USA,67.39,2025-05-01,44.79,3.62,-14.51%,6.55,10.100,12.792,"1,984",58.26%,65.40%  (  -2.58%),74.70%,"126,871",9,5,5,80
