SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
FND,USA,72.50,2025-05-01,43.83,4.28,-27.13%,1.75,10.286,11.113,"1,556",67.16%,62.12%  (  +0.54%),64.69%,"60,870",5,4,4,78
SMMT,USA,23.62,2025-05-01,50.22,3.30,26.30%,-,15.634,9.490,"5,730",171.89%,96.67%  (  -6.55%),17.69%,"121,932",9,5,5,85
GDDY,USA,188.46,2025-05-01,62.78,5.77,6.83%,5.70,6.366,7.003,538,40.88%,40.69%  (  -1.70%),58.72%,"15,874",6,4,5,80
ZETA,USA,13.45,2025-05-01,52.34,0.94,-37.50%,3.18,18.293,16.827,"1,957",76.86%,88.62%  (  -8.90%),54.86%,"113,110",4,5,5,80
DXCM,USA,71.30,2025-05-01,54.34,3.01,-7.00%,6.93,10.100,10.041,"2,123",53.05%,58.04%  (  -0.75%),60.35%,"120,081",7,5,5,74
CART,USA,39.82,2025-05-01,44.71,1.76,-3.18%,3.09,11.946,9.629,"1,364",42.69%,59.89%  (  +3.04%),54.42%,"58,344",9,4,4,78
MNST,USA,59.25,2025-05-01,59.02,1.33,13.31%,7.71,6.653,2.833,"3,633",26.77%,31.16%  (  -0.61%),56.83%,"96,579",9,4,4,75
EXC,USA,46.85,2025-05-01,57.95,1.09,16.50%,2.05,3.981,4.363,746,25.79%,23.04%  (  -0.09%),40.18%,"88,958",8,4,4,80
EOG,USA,112.93,2025-05-01,46.08,4.12,-10.29%,2.65,3.211,4.192,"3,945",53.25%,34.17%  (  -1.10%),37.20%,"156,952",7,4,4,90
CI,USA,337.21,2025-05-02,61.28,8.46,4.58%,0.37,4.835,5.116,723,24.47%,32.78%  (  -0.85%),55.52%,"73,754",9,5,5,75
DD,USA,65.85,2025-05-02,49.29,2.87,-16.56%,2.22,5.627,6.085,"4,934",69.78%,45.05%  (  +5.07%),53.10%,"115,345",7,5,4,80
XOM,USA,108.36,2025-05-02,49.99,3.16,-4.72%,1.38,2.212,3.280,"42,396",39.23%,27.35%  (  -1.09%),31.44%,"960,847",4,4,5,85
CVX,USA,139.30,2025-05-02,42.12,4.35,-8.08%,1.26,2.334,3.148,"20,671",46.60%,29.07%  (  -0.76%),31.77%,"649,106",5,4,4,85
FLR,USA,35.07,2025-05-02,49.73,1.67,-24.65%,0.36,9.717,11.619,907,59.30%,58.63%  (  -3.07%),62.29%,"84,353",9,4,4,78
ETN,Ireland,290.69,2025-05-02,56.57,13.03,-8.58%,4.58,6.359,5.564,"4,124",57.56%,43.23%  (  -0.87%),46.52%,"104,929",8,5,4,85
AES,USA,10.37,2025-05-01,43.73,0.47,-27.26%,0.60,10.434,6.794,"23,135",51.33%,47.63%  (  -2.82%),48.65%,"413,399",10,4,4,70
APO,USA,137.55,2025-05-02,56.02,7.20,-2.90%,2.98,5.452,6.115,"3,074",79.89%,46.33%  (  -2.53%),38.21%,"368,556",6,5,5,85
SHEL,USA,65.51,2025-05-02,48.57,1.69,-2.83%,0.69,2.353,3.236,"1,704",44.60%,25.93%  (  -0.49%),35.62%,"226,185",6,5,5,
GT,USA,11.00,2025-05-05,63.42,0.52,19.14%,0.17,11.221,12.092,"1,173",76.66%,60.26%  (  +0.18%),61.82%,"182,614",9,5,4,65
FRPT,USA,73.91,2025-05-05,37.17,4.32,-42.18%,3.69,12.580,16.032,"1,784",55.12%,78.15%  (  -0.53%),85.52%,"21,464",8,5,4,80
BNTX,USA,104.00,2025-05-05,52.33,7.15,-2.03%,8.38,8.206,11.166,"2,035",73.74%,55.54%  (  -3.28%),65.95%,"51,533",8,5,5,55
MAT,USA,15.75,2025-05-05,41.76,0.77,-16.32%,0.95,8.642,10.086,"4,270",68.40%,51.25%  (  +1.84%),52.90%,"23,117",8,4,4,85
CRH,Ireland,93.46,2025-05-05,57.23,3.77,0.67%,1.78,6.680,7.066,"5,076",53.99%,42.10%  (  -0.17%),49.18%,"55,085",,5,5,85
VNOM,USA,41.70,2025-05-05,51.54,1.90,-10.63%,10.71,7.594,8.573,700,62.02%,45.50%  (  +0.05%),48.43%,"17,870",10,5,5,80
FANG,USA,136.65,2025-05-05,47.24,6.39,-20.31%,3.63,4.640,7.309,"1,210",77.60%,45.69%  (  +0.06%),51.79%,"63,765",10,5,5,80
WMB,USA,59.67,2025-05-05,56.24,2.02,13.51%,6.77,3.528,4.724,"3,849",36.92%,31.81%  (  +0.63%),37.35%,"219,834",9,4,5,85
CTRA,USA,25.51,2025-05-05,44.32,0.89,-0.84%,3.57,3.849,5.746,667,40.96%,31.21%  (  +1.95%),40.24%,"112,681",4,5,5,90
VRTX,USA,503.50,2025-05-05,59.12,14.51,6.83%,11.78,4.643,5.611,"4,064",22.41%,32.66%  (  -0.47%),42.49%,"32,774",6,4,5,80
AEP,USA,108.50,2025-05-06,57.98,2.50,8.87%,3.03,3.941,4.240,"1,718",23.96%,22.56%  (  -1.29%),35.42%,"77,136",10,4,4,75
ZTS,USA,155.43,2025-05-06,51.47,4.73,-10.81%,7.49,7.280,6.852,"1,123",32.92%,34.58%  (  -1.23%),55.33%,"41,795",9,5,4,90
DUK,USA,121.70,2025-05-06,56.18,2.62,6.74%,3.12,3.493,4.150,"5,769",22.60%,20.90%  (  -0.12%),40.44%,"133,459",9,4,4,85
BALL,USA,52.39,2025-05-06,62.10,1.55,-9.91%,1.25,6.609,7.397,905,36.09%,35.91%  (  -2.13%),55.06%,"56,757",9,4,4,65
CEG,USA,226.45,2025-05-06,56.80,12.45,-3.95%,3.01,8.708,9.814,"4,738",80.04%,58.89%  (  +1.05%),41.95%,"177,103",5,4,5,0
FIS,USA,78.63,2025-05-06,59.85,2.69,-1.45%,4.11,6.237,5.697,"2,471",44.11%,34.57%  (  +1.59%),51.20%,"59,451",7,4,4,70
LDOS,USA,147.56,2025-05-06,66.09,4.21,-2.74%,1.14,6.819,7.983,644,30.74%,39.59%  (  -0.44%),65.18%,"24,594",7,4,4,82
MPC,USA,138.31,2025-05-06,54.87,5.66,-9.94%,0.31,5.076,6.037,"3,109",62.83%,38.67%  (  -1.11%),33.85%,"66,360",8,4,4,75
GENI,Guernsey,10.92,2025-05-06,62.64,0.54,29.17%,5.52,16.481,15.138,801,60.66%,67.52%  (  -4.86%),44.36%,"51,455",9,5,5,85
MPLX,USA,52.07,2025-05-06,54.22,1.51,9.34%,4.78,3.979,5.679,589,32.61%,25.21%  (  -0.29%),36.41%,"116,850",9,4,4,91
ARMK,USA,33.05,2025-05-06,48.29,1.11,-10.05%,0.50,6.384,7.038,627,48.48%,36.74%  (  -1.35%),51.01%,"6,438",7,5,5,78
SEE,USA,27.91,2025-05-06,51.85,1.10,-17.18%,0.76,8.491,8.778,514,58.01%,43.32%  (  -8.35%),48.78%,"10,729",7,4,5,68
LITE,USA,59.96,2025-05-06,52.37,4.63,-12.69%,2.93,13.055,16.518,869,108.49%,80.83%  (  -2.91%),53.77%,"41,157",9,4,4,70
KVYO,USA,29.85,2025-05-06,51.65,1.89,-15.64%,8.70,15.350,16.382,614,74.22%,80.04%  (  -1.99%),69.83%,"35,436",6,5,5,85
SRPT,USA,60.85,2025-05-06,44.14,3.83,-46.90%,3.14,8.883,11.085,"4,686",120.93%,65.06%  (  -2.92%),28.53%,"70,175",8,5,5,85
MOS,USA,30.25,2025-05-06,71.19,1.12,13.43%,0.86,5.852,6.666,"23,962",49.70%,39.15%  (  -0.61%),36.94%,"186,152",9,4,4,75
ANET,USA,80.73,2025-05-06,56.47,4.33,-14.92%,14.47,9.228,11.220,"26,180",69.26%,63.98%  (  +1.39%),61.57%,"486,774",10,5,5,80
CYTK,USA,41.29,2025-05-06,53.79,2.37,-17.26%,266.45,11.231,15.808,"1,352",62.24%,79.64%  (  -4.28%),59.46%,"80,707",4,5,5,60
WYNN,USA,81.55,2025-05-06,55.80,3.23,-4.82%,1.21,6.117,7.737,"5,056",61.16%,42.83%  (  -0.98%),35.66%,"232,062",5,5,5,75
EA,USA,145.97,2025-05-06,56.47,3.45,0.80%,5.18,5.281,7.449,"2,375",29.15%,34.87%  (  -0.75%),53.45%,"140,502",6,4,4,70
TEM,USA,54.29,2025-05-06,60.09,4.73,8.27%,13.55,9.696,16.138,"28,434",112.71%,101.85%  (  +0.62%),46.27%,"247,764",9,4,5,75
ET,USA,17.04,2025-05-06,45.91,0.69,-3.78%,0.71,3.393,5.786,"25,318",46.94%,31.48%  (  +0.51%),38.42%,"1,018,198",6,5,5,88
AMD,USA,96.06,2025-05-06,50.93,5.41,-26.28%,6.05,8.559,10.195,"184,995",90.87%,57.98%  (  -0.08%),44.68%,"3,600,985",9,4,4,85
DIS,USA,91.17,2025-05-07,50.33,3.20,-8.97%,1.79,7.050,7.603,"62,455",54.67%,40.51%  (  +0.05%),57.75%,"860,959",7,5,5,88
EMR,USA,105.09,2025-05-07,50.58,4.14,-8.74%,3.38,5.581,6.653,"1,651",54.10%,37.48%  (  -3.56%),49.12%,"74,290",7,4,4,85
TRMB,USA,61.95,2025-05-07,49.83,2.53,-4.60%,4.01,6.708,9.118,946,56.50%,43.60%  (  +0.11%),54.24%,"16,709",7,5,4,80
GEO,USA,31.61,2025-05-07,61.67,1.74,40.76%,1.86,8.404,12.617,"25,354",55.45%,74.51%  (  -8.41%),35.13%,"318,178",10,5,4,80
JCI,Ireland,82.33,2025-05-07,57.73,2.85,5.72%,2.12,6.318,7.442,"3,467",49.66%,38.59%  (  +3.34%),49.90%,"88,885",6,4,4,86
U,USA,22.31,2025-05-07,58.96,1.37,7.53%,5.11,13.949,14.788,"19,427",84.74%,81.21%  (  +0.96%),42.81%,"692,361",7,4,4,75
ELAN,USA,9.74,2025-05-07,53.70,0.51,-21.43%,1.09,12.303,10.267,"1,687",67.28%,53.03%  (  -2.43%),33.11%,"15,547",7,4,4,75
VST,USA,129.33,2025-05-07,57.42,8.59,4.02%,2.27,8.910,10.569,"17,665",88.94%,66.37%  (  -0.26%),39.95%,"360,607",8,5,5,90
UBER,USA,79.42,2025-05-07,62.08,3.33,11.17%,3.78,8.400,8.815,"65,934",52.70%,46.41%  (  -1.12%),42.42%,"1,401,055",9,5,5,88
TEVA,USA,15.58,2025-05-07,59.53,0.68,-11.15%,1.08,8.163,10.817,"122,661",50.14%,51.45%  (  -8.90%),51.55%,"830,068",7,5,4,65
IONQ,USA,28.09,2025-05-07,56.87,2.63,25.34%,145.34,13.907,18.023,"13,075",115.77%,107.82%  (  +1.72%),56.45%,"386,358",8,5,5,60
CIVI,USA,28.84,2025-05-07,44.21,2.00,-41.01%,0.51,6.953,15.020,830,112.35%,78.09%  (  +0.73%),60.43%,"31,450",6,4,4,75
APP,USA,288.88,2025-05-07,55.12,25.56,22.60%,20.76,14.752,21.805,"33,011",122.85%,117.17%  (  +0.28%),76.79%,"360,972",9,4,5,85
BROS,USA,60.98,2025-05-07,50.41,3.75,23.57%,7.77,13.768,17.265,"4,285",72.64%,83.22%  (  +0.57%),71.34%,"57,833",8,5,5,85
CORZ,USA,8.29,2025-05-07,55.56,0.71,-29.66%,4.79,11.180,14.973,"14,954",111.78%,94.94%  (  +6.81%),51.62%,"1,315,361",8,5,5,60
CDE,USA,5.53,2025-05-07,44.46,0.40,-11.38%,3.41,15.020,14.388,"3,236",74.46%,158.84%  (  -85.58%),34.64%,"213,926",9,5,5,85
COHR,USA,64.84,2025-05-07,54.23,4.95,-22.44%,1.89,12.542,13.298,"3,157",117.10%,78.95%  (  -7.34%),55.17%,"81,548",7,5,5,70
GXO,USA,35.75,2025-05-07,48.25,1.65,-25.36%,0.36,7.338,9.964,"3,015",59.45%,48.82%  (  -4.98%),46.43%,"34,520",8,4,5,75
ARM,USA,111.65,2025-05-07,53.17,6.90,-17.70%,31.86,11.669,11.966,"14,071",89.87%,68.47%  (  -2.55%),45.66%,"740,035",8,4,5,88
CLSK,USA,8.44,2025-05-08,53.66,0.72,-22.80%,5.07,7.603,13.474,"35,791",111.61%,94.07%  (  +0.34%),17.12%,"1,236,933",5,5,5,80
ADMA,USA,24.11,2025-05-08,65.28,1.59,35.62%,13.49,18.268,14.308,"4,644",77.79%,71.01%  (  +1.81%),53.82%,"61,524",10,4,4,85
NTRA,USA,154.89,2025-05-08,56.54,7.47,9.27%,12.37,14.325,11.437,642,57.08%,58.57%  (  -0.94%),31.05%,"13,728",9,5,5,80
SRRK,USA,32.77,2025-05-06,53.67,2.16,19.44%,-,15.615,19.100,"5,105",78.56%,93.85%  (  -0.65%),35.87%,"13,695",10,5,5,75
BUD,USA,64.96,2025-05-08,59.51,1.18,10.84%,1.91,4.093,5.131,"2,656",24.58%,34.52%  (  +6.74%),63.48%,"181,926",9,5,4,85
BHVN,Virgin Islands (British),21.88,2025-05-08,47.53,2.23,-43.24%,-,11.795,19.311,"2,897",112.08%,103.65%  (  -11.51%),43.80%,"42,487",5,5,5,0
OKLO,USA,24.44,2025-05-12,50.73,2.44,18.14%,-,11.977,18.654,"13,528",109.72%,98.62%  (  -0.35%),22.60%,"294,104",6,4,4,65
FOXA,USA,49.63,2025-05-12,46.16,1.66,7.20%,1.43,4.898,6.996,"1,122",46.49%,36.11%  (  -7.14%),54.05%,"14,844",8,4,4,90
PBR,USA,11.52,2025-05-12,36.77,0.47,-16.16%,0.47,3.458,6.558,"16,203",48.07%,27.18%  (  -12.49%),23.71%,"1,011,158",7,5,4,78
CRSP,Switzerland,37.40,2025-05-14,47.40,2.19,-17.84%,86.57,7.510,12.053,"4,063",68.21%,59.62%  (  -1.64%),39.18%,"124,082",8,4,4,
CELH,USA,35.46,2025-05-06,51.49,2.11,9.22%,6.74,14.831,12.520,"30,926",51.35%,70.10%  (  -3.78%),44.24%,"628,828",9,4,5,80
GDS,USA,23.84,2025-05-28,48.74,1.91,7.76%,2.92,17.511,24.877,"1,026",93.51%,84.58%  (  +4.34%),42.27%,"30,528",6,5,4,78
BABA,USA,118.88,2025-05-13,50.13,5.51,19.51%,2.09,5.287,8.123,"85,882",59.14%,47.45%  (  -2.31%),40.58%,"2,438,390",9,5,5,88
SONY,USA,25.75,2025-05-13,64.30,0.74,24.62%,1.70,2.376,8.018,"3,303",40.47%,38.56%  (  +3.74%),59.25%,"92,297",7,5,4,84
FUTU,USA,92.07,2025-05-27,50.76,6.49,7.04%,5.96,8.267,15.052,"6,646",78.00%,64.74%  (  -2.82%),36.83%,"142,384",7,5,4,88
BBWI,USA,30.83,2025-05-29,54.22,1.75,-7.41%,0.90,10.687,13.703,830,80.96%,57.49%  (  +2.03%),62.56%,"104,894",9,5,5,68
GRAB,Cayman Islands,4.79,2025-05-21,61.09,0.26,13.31%,6.98,10.819,18.232,"22,291",78.50%,78.71%  (  -2.43%),63.78%,"914,487",9,5,5,75
ROST,USA,140.78,2025-05-22,59.05,4.26,-2.26%,2.19,6.860,6.951,665,33.89%,35.13%  (  -0.33%),68.36%,"47,489",10,4,4,72
BEKE,USA,20.73,2025-05-22,52.46,1.05,11.26%,1.84,7.789,12.404,931,55.00%,60.89%  (  -0.54%),30.85%,"481,260",7,5,5,80
AKRO,USA,43.04,2025-05-09,59.23,2.41,27.79%,-,9.646,14.165,"1,017",64.88%,76.23%  (  -0.37%),18.59%,"24,169",7,5,5,0
ASTS,USA,23.90,2025-05-21,50.70,2.19,-2.40%,1772.71,17.884,23.705,"16,129",96.52%,112.97%  (  +2.25%),26.16%,"601,007",4,5,5,70
GLNG,Bermuda,41.50,2025-05-27,64.05,1.86,11.29%,16.68,9.336,17.037,"3,014",70.11%,55.77%  (  +1.46%),47.49%,"104,960",9,5,4,75
ANF,USA,69.46,2025-06-04,39.54,4.78,-45.70%,0.69,13.229,0.000,"9,711",80.47%,79.10%  (  +3.13%),73.81%,"132,526",9,4,4,70
PANW,USA,186.65,2025-05-19,61.39,7.30,3.76%,14.42,9.089,10.097,"30,187",57.04%,46.77%  (  -1.21%),60.60%,"537,185",7,4,4,80
DKS,USA,192.01,2025-06-04,50.31,10.92,-9.91%,1.14,9.955,0.000,"3,499",69.47%,55.19%  (  +0.34%),55.67%,"60,983",8,4,4,88
SNPS,USA,460.77,2025-05-28,60.69,19.05,-8.26%,11.74,8.904,11.917,"2,797",52.98%,39.34%  (  -0.65%),36.80%,"32,934",7,5,5,80
SNOW,USA,160.35,2025-05-28,58.61,7.69,11.13%,14.77,11.778,14.707,"20,100",64.05%,63.35%  (  unch),61.96%,"502,803",7,5,5,75
BILI,USA,17.55,2025-05-22,48.66,0.90,-4.95%,1.55,10.763,14.180,"11,078",61.61%,67.28%  (  +0.35%),21.82%,"350,356",9,5,5,85
DLTR,USA,80.89,2025-06-04,60.31,3.83,6.54%,0.63,12.298,0.000,"15,003",71.02%,50.81%  (  +3.14%),40.97%,"374,822",9,4,4,65
INTU,USA,623.15,2025-05-22,58.55,19.46,0.17%,10.15,5.693,7.353,"2,593",42.19%,37.77%  (  -0.10%),57.53%,"90,139",9,5,5,90
GAP,USA,21.76,2025-05-29,58.48,1.26,-1.89%,0.54,7.952,13.773,"14,859",95.51%,56.01%  (  -6.66%),38.41%,"219,416",9,4,4,82
BURL,USA,227.64,2025-05-29,47.19,11.84,-12.63%,1.35,8.185,11.750,"1,134",56.49%,49.88%  (  +0.83%),63.86%,"58,962",7,5,5,72
DECK,USA,111.69,2025-05-22,48.73,6.03,-30.07%,3.44,5.583,12.461,"18,483",74.20%,61.55%  (  -0.36%),56.81%,"114,020",5,4,5,88
ADSK,USA,272.89,2025-06-10,57.42,8.35,-1.33%,9.51,5.815,0.000,"1,246",41.02%,34.26%  (  -1.00%),40.73%,"41,742",9,5,5,75
WDAY,USA,243.39,2025-05-22,57.00,8.85,-1.72%,7.69,8.742,8.387,"1,838",44.43%,44.30%  (  -0.31%),59.88%,"68,519",7,4,4,80
PDD,USA,104.15,2025-05-28,49.23,5.05,-9.88%,2.64,8.949,12.232,"38,359",51.49%,50.95%  (  +2.24%),45.66%,"1,336,795",5,4,4,80
ZM,USA,77.55,2025-05-19,61.29,2.50,4.82%,5.07,9.418,8.174,"5,596",40.14%,41.54%  (  +0.06%),44.82%,"238,046",6,4,4,75
GLBE,Israel,35.80,2025-05-19,51.24,2.18,-15.53%,8.06,15.562,19.763,"1,083",87.26%,64.28%  (  +1.29%),55.47%,"86,151",7,5,5,78
TOL,USA,100.50,2025-05-20,50.40,4.21,-23.94%,0.93,5.992,10.392,"1,406",47.53%,43.85%  (  +0.48%),50.34%,"44,681",9,4,4,70
LI,USA,24.17,2025-05-19,49.74,1.04,2.07%,1.01,9.984,13.433,"2,890",53.16%,62.52%  (  +3.85%),44.18%,"271,442",9,4,4,75
AS,Cayman Islands,24.24,2025-05-20,48.65,1.50,10.75%,2.60,14.044,17.400,"1,963",76.36%,58.69%  (  -2.93%),55.83%,"13,069",9,5,5,70
A,USA,107.46,2025-05-28,46.46,4.21,-19.52%,4.69,7.474,11.679,795,45.28%,38.13%  (  -1.37%),46.12%,"28,925",9,4,5,75
NVDA,USA,109.02,2025-05-28,50.52,6.41,-13.02%,20.38,9.272,9.021,"1,789,047",75.83%,53.61%  (  +0.18%),35.72%,"21,606,465",7,5,5,85
CRDO,Cayman Islands,43.21,2025-06-04,52.15,3.79,-7.58%,22.40,21.846,0.000,"1,638",111.52%,90.98%  (  -1.34%),51.11%,"88,155",5,5,5,82
NTNX,USA,68.52,2025-06-04,56.22,3.19,8.39%,7.88,13.097,0.000,750,68.01%,49.18%  (  +1.30%),52.66%,"107,227",6,5,5,87
CRM,USA,267.76,2025-06-04,53.07,9.90,-8.51%,6.78,7.799,0.000,"11,473",46.48%,43.71%  (  +0.07%),62.40%,"505,495",6,4,4,85
PVH,USA,69.87,2025-06-03,49.34,3.81,-23.74%,0.43,11.576,0.000,849,93.03%,53.66%  (  +0.29%),53.48%,"32,907",4,4,4,80
CHWY,USA,37.21,2025-06-04,62.05,1.64,17.45%,1.30,12.474,0.000,"9,317",46.02%,60.13%  (  +10.08%),24.23%,"212,870",10,5,4,85
DELL,USA,93.78,2025-05-29,55.45,5.00,-16.22%,0.69,10.210,13.917,"16,761",90.52%,60.70%  (  +3.14%),54.92%,"699,930",4,5,5,80
MRVL,USA,58.68,2025-05-29,48.04,4.17,-29.71%,8.81,9.547,16.829,"29,557",97.81%,69.90%  (  -1.04%),50.67%,"793,645",8,5,5,85
NTAP,USA,87.86,2025-05-29,50.96,3.37,-23.79%,2.79,9.398,11.116,788,57.70%,46.68%  (  +3.76%),58.61%,"49,519",7,4,4,68
COST,USA,991.70,2025-05-29,58.09,29.17,6.78%,1.67,3.965,6.824,"56,141",30.99%,28.74%  (  -0.49%),46.14%,"265,327",6,4,5,85
OKTA,USA,112.54,2025-06-04,63.90,5.08,27.50%,7.49,12.035,0.000,"30,371",56.75%,61.63%  (  +10.06%),67.28%,"165,372",5,4,4,75
ZS,USA,223.85,2025-05-29,64.24,9.23,16.47%,14.30,10.489,10.371,"34,371",62.05%,44.98%  (  -0.12%),34.28%,"212,378",9,5,5,85
