SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
INFY,USA,17.66,2025-04-17,41.84,0.61,-17.66%,3.84,4.935,8.494,"1,121",36.80%,37.16%  (  -9.06%),66.96%,"66,455",8,4,4,88
AGNC,USA,8.91,2025-04-28,31.08,0.34,-10.27%,1.67,4.125,6.622,"179,991",26.09%,34.98%  (  -12.09%),63.82%,"759,952",6,4,4,70
DHR,USA,191.89,2025-04-22,41.72,8.36,-20.65%,5.75,4.766,8.464,"6,070",44.82%,44.99%  (  -15.78%),64.71%,"119,300",8,5,5,70
PHM,USA,97.17,2025-04-22,41.96,4.75,-19.60%,1.09,5.017,10.832,"1,974",40.42%,47.89%  (  -10.42%),66.47%,"40,351",7,4,4,78
GE,USA,187.27,2025-04-22,45.44,9.26,3.60%,4.39,5.726,9.209,"34,837",55.31%,48.28%  (  -16.72%),60.23%,"234,899",9,5,5,85
MMM,USA,138.32,2025-04-29,43.96,6.34,4.34%,2.81,6.421,10.228,"8,451",49.20%,46.93%  (  -13.90%),68.38%,"228,521",8,4,4,75
VZ,USA,42.89,2025-04-22,45.67,1.30,2.36%,1.34,3.918,5.528,"178,302",35.28%,29.89%  (  -5.53%),67.48%,"1,156,908",8,4,4,80
RTX,USA,128.43,2025-04-22,49.74,4.27,6.92%,2.12,4.344,6.210,"10,039",41.45%,34.42%  (  -20.33%),50.96%,"200,994",10,5,5,82
SYF,USA,50.48,2025-04-22,45.25,3.53,-10.57%,0.95,6.952,13.880,"8,958",74.57%,55.79%  (  -23.85%),56.51%,"69,827",10,4,5,65
PNR,Ireland,84.03,2025-04-22,45.09,3.88,-10.19%,3.40,6.385,12.136,"1,450",47.06%,47.83%  (  -1.29%),90.91%,"15,303",5,4,4,79
BKR,USA,38.75,2025-04-22,40.81,2.20,-2.59%,1.38,6.602,12.069,"3,143",63.69%,48.92%  (  -16.56%),62.07%,"135,361",7,5,5,90
CB,Switzerland,284.62,2025-04-22,46.56,8.61,2.16%,2.04,4.872,7.125,975,31.27%,28.43%  (  -12.14%),48.10%,"34,347",8,4,4,85
SAP,USA,259.61,2025-04-22,46.30,9.39,8.26%,8.19,11.932,9.052,"3,766",46.27%,38.21%  (  -12.62%),60.50%,"27,409",9,5,5,88
STLD,USA,122.65,2025-04-22,49.81,6.46,-3.19%,1.05,5.917,11.782,598,54.55%,48.19%  (  -16.33%),55.78%,"39,856",10,5,5,78
EQT,USA,50.17,2025-04-22,47.82,2.88,19.15%,5.74,4.425,10.259,"29,575",56.09%,54.65%  (  -15.19%),62.60%,"259,094",9,4,4,85
CME,USA,254.13,2025-04-23,44.78,6.22,13.29%,14.94,3.868,6.670,"7,594",23.66%,25.87%  (  -7.87%),57.65%,"50,386",9,4,4,90
TMO,USA,453.55,2025-04-23,35.12,19.62,-18.68%,3.99,4.079,8.505,"4,088",38.86%,42.27%  (  -17.19%),60.25%,"61,383",8,5,5,79
TEL,Ireland,133.86,2025-04-23,42.68,6.05,-9.73%,2.52,5.615,10.625,"1,465",47.72%,42.53%  (  -10.56%),71.98%,"9,764",9,4,4,75
VRT,USA,72.82,2025-04-23,43.49,8.21,-27.94%,3.46,10.541,17.089,"68,900",103.35%,90.91%  (  -31.97%),57.62%,"615,314",7,5,5,90
T,USA,26.47,2025-04-23,44.94,0.90,17.43%,1.55,4.502,6.934,"295,339",34.56%,36.32%  (  -7.13%),75.41%,"1,298,164",10,5,5,80
BA,USA,160.82,2025-04-23,48.36,9.59,-3.60%,1.82,5.109,10.287,"180,206",72.36%,52.34%  (  -20.74%),54.30%,"1,171,490",9,4,4,50
NEE,USA,67.58,2025-04-22,44.14,2.48,-10.15%,5.70,3.951,6.891,"24,112",38.64%,39.74%  (  -11.41%),62.20%,"536,822",7,4,5,85
BSX,USA,96.77,2025-04-23,46.85,4.05,8.89%,8.55,5.753,7.936,"39,331",43.09%,41.38%  (  -10.10%),70.27%,"227,738",9,5,5,88
NOW,USA,825.95,2025-04-23,49.51,45.04,-10.46%,15.58,6.608,11.059,"8,085",62.55%,54.36%  (  -21.20%),60.53%,"98,900",8,5,5,88
LRCX,USA,71.11,2025-04-23,48.00,4.80,-11.85%,5.63,3.717,11.780,"27,284",79.58%,57.75%  (  -27.16%),51.25%,"571,509",6,5,5,82
ALK,USA,50.27,2025-04-23,44.87,3.66,-2.03%,0.53,7.083,16.211,"3,080",84.72%,61.89%  (  -24.30%),57.33%,"123,517",9,5,5,85
FE,USA,39.38,2025-04-23,48.69,1.02,-4.29%,1.69,4.037,7.509,"1,832",41.22%,23.97%  (  -12.50%),41.85%,"69,377",10,4,4,75
IBM,USA,235.31,2025-04-23,43.70,9.69,6.97%,3.48,6.193,9.003,"24,215",38.93%,44.82%  (  -15.28%),65.59%,"304,309",9,4,4,85
MTDR,USA,42.50,2025-04-23,39.11,3.19,-23.03%,1.53,7.482,16.000,"1,957",86.81%,64.65%  (  -21.09%),64.91%,"62,593",9,5,5,88
STX,Ireland,74.29,2025-04-22,36.50,4.97,-24.55%,1.96,7.174,12.324,"15,010",71.15%,69.12%  (  -14.75%),74.54%,"142,152",6,4,4,82
PM,USA,151.80,2025-04-23,48.81,4.42,18.61%,6.26,3.659,6.844,"9,534",30.68%,33.07%  (  -10.53%),66.39%,"198,687",7,5,5,85
MAT,USA,15.86,2025-04-22,29.99,0.96,-16.10%,0.95,8.642,15.448,"3,762",63.75%,60.38%  (  -18.85%),68.27%,"15,382",9,4,4,80
RJF,USA,136.28,2025-04-23,45.78,6.10,-2.61%,1.82,6.159,11.427,567,47.79%,46.57%  (  -7.66%),71.47%,"10,636",4,4,4,80
BMRN,USA,59.43,2025-04-23,31.80,2.90,-18.21%,3.99,7.718,9.916,"2,466",45.86%,28.20%  (  -25.05%),18.36%,"35,651",10,5,5,88
WSC,USA,26.41,2025-05-01,42.44,1.94,-26.68%,2.02,8.934,15.052,724,74.82%,59.53%  (  -14.77%),69.17%,"137,336",7,4,4,65
NBIS,Netherlands,23.46,2025-04-25,45.41,3.15,-44.12%,46.98,8.357,20.246,"68,617",128.60%,108.24%  (  -9.38%),52.10%,"381,778",10,4,4,70
ETR,USA,80.51,2025-04-23,41.80,2.79,13.59%,2.93,2.705,7.671,"6,856",32.26%,32.17%  (  -10.02%),64.56%,"38,294",7,4,4,85
NLY,USA,18.82,2025-04-23,33.49,0.70,-5.88%,1.77,2.212,5.944,"28,375",29.95%,38.79%  (  -4.75%),65.20%,"137,978",8,4,4,80
AR,USA,34.89,2025-04-23,41.59,2.47,7.77%,2.51,5.087,11.192,"10,565",68.00%,71.59%  (  -10.09%),81.04%,"197,069",7,4,4,80
HES,USA,137.97,2025-04-24,39.97,6.01,-2.85%,3.31,2.678,7.205,"3,658",49.93%,36.99%  (  -20.03%),48.56%,"94,719",6,4,4,0
NDAQ,USA,71.99,2025-04-24,44.29,2.92,-2.99%,5.60,5.387,10.238,"3,824",45.34%,43.47%  (  -7.38%),75.53%,"37,524",9,4,4,85
TRU,USA,80.98,2025-04-24,47.79,4.96,-13.12%,3.78,9.198,13.619,"3,118",71.38%,53.94%  (  -23.05%),56.29%,"10,537",8,4,4,82
XEL,USA,68.58,2025-04-24,47.43,1.89,6.11%,2.93,4.741,7.128,"1,063",26.10%,33.16%  (  -3.32%),84.96%,"16,244",8,4,4,68
STM,USA,21.60,2025-04-24,46.23,1.37,-23.22%,1.45,9.184,14.633,"7,720",81.49%,59.07%  (  -30.71%),50.50%,"166,300",6,4,4,62
CBRE,USA,121.27,2025-04-24,41.01,6.18,-2.25%,1.02,6.942,11.775,"5,522",45.22%,49.57%  (  -11.30%),71.76%,"20,974",5,4,4,85
VLO,USA,115.90,2025-04-24,40.84,6.92,-15.40%,0.28,3.264,9.745,"11,593",64.78%,52.72%  (  -18.35%),59.30%,"129,723",10,5,5,60
CMCSA,USA,35.18,2025-04-24,47.14,1.20,-9.61%,1.08,5.072,7.219,"27,636",36.88%,41.10%  (  -4.86%),82.25%,"642,523",8,4,4,82
TXT,USA,66.78,2025-04-24,41.37,2.88,-18.52%,0.89,5.781,11.471,750,52.08%,44.13%  (  -13.38%),68.01%,"12,458",7,4,4,68
PG,USA,162.32,2025-04-24,42.06,4.26,-3.97%,4.51,2.955,4.752,"22,102",24.77%,25.77%  (  -10.61%),59.34%,"327,956",7,4,4,78
FTI,UK,26.18,2025-04-24,42.07,1.75,-7.14%,1.21,8.373,14.897,"1,050",75.41%,59.13%  (  -14.10%),75.74%,"23,185",7,5,4,85
PEP,USA,145.59,2025-04-24,45.38,4.15,-9.77%,2.17,3.154,4.707,"23,244",24.30%,26.72%  (  -10.03%),51.30%,"310,133",7,4,4,78
TSCO,USA,51.38,2025-04-24,44.10,2.05,-6.39%,1.84,4.525,7.405,"4,151",43.54%,31.76%  (  -19.17%),33.36%,"94,548",5,4,4,78
MRK,USA,81.91,2025-04-24,33.44,3.04,-22.13%,3.23,4.285,7.261,"41,389",30.24%,37.65%  (  -14.96%),60.13%,"653,599",8,4,4,75
UNP,USA,223.53,2025-04-24,42.69,7.35,-6.46%,5.52,3.214,6.909,"8,292",35.79%,34.64%  (  -10.28%),64.99%,"117,962",8,4,4,85
HAS,USA,55.18,2025-04-24,40.03,2.82,-12.75%,1.87,9.114,11.947,"3,177",52.10%,47.95%  (  -23.02%),53.30%,"52,206",8,4,4,75
FCX,USA,33.74,2025-04-22,43.36,2.46,-20.65%,1.93,3.841,11.341,"119,593",85.29%,62.88%  (  -13.20%),67.91%,"1,422,951",6,4,4,78
NOK,USA,4.93,2025-04-24,44.41,0.18,10.64%,1.26,8.179,8.114,"7,887",39.93%,93.91%  (  +32.03%),61.53%,"232,378",10,4,4,85
TAL,USA,9.65,2025-04-24,25.23,0.86,-10.10%,2.14,10.000,15.901,"4,580",69.88%,88.39%  (  -4.48%),43.27%,"78,378",6,5,4,75
TMUS,USA,254.90,2025-04-24,47.01,8.56,15.13%,3.58,3.845,6.957,"9,773",32.22%,35.52%  (  -10.68%),69.46%,"196,632",7,4,4,90
DLR,USA,145.77,2025-04-24,47.41,6.70,-10.73%,8.84,4.447,8.949,"1,351",41.38%,42.25%  (  -17.16%),58.69%,"64,184",9,4,4,92
SLM,USA,27.25,2025-04-24,43.82,1.59,8.78%,1.89,8.187,13.797,"2,035",49.96%,58.14%  (  -9.99%),77.43%,"41,220",9,5,5,78
GILD,USA,105.25,2025-04-24,41.33,3.66,17.33%,4.57,4.169,6.371,"18,672",24.95%,37.25%  (  -12.72%),60.27%,"250,154",9,4,5,78
SKX,USA,50.58,2025-04-24,39.64,3.80,-22.02%,0.84,10.335,16.016,"2,751",73.14%,65.98%  (  -16.80%),73.43%,"61,712",9,5,5,85
WY,USA,26.56,2025-04-24,37.56,1.11,-12.63%,2.71,5.267,8.576,677,39.83%,35.44%  (  -15.36%),51.92%,"25,007",8,5,5,70
SSNC,USA,77.86,2025-04-24,42.69,2.95,2.80%,3.26,5.817,9.252,"1,816",39.42%,35.15%  (  -12.82%),67.33%,"9,070",7,5,5,85
SM,USA,24.62,2025-05-01,38.54,2.22,-38.76%,1.05,8.246,19.599,570,98.05%,74.46%  (  -31.56%),59.09%,"25,998",8,4,4,85
ROKU,USA,63.86,2025-04-24,42.43,6.25,-11.75%,2.27,15.252,15.087,"34,414",90.63%,91.24%  (  -15.43%),74.15%,"216,094",7,4,4,80
CARR,USA,60.77,2025-04-24,43.73,2.92,-13.23%,2.19,7.384,10.860,"2,295",48.18%,41.50%  (  -21.78%),47.39%,"71,890",7,4,5,78
BAX,USA,30.75,2025-05-01,41.72,1.42,-10.24%,1.23,4.948,8.802,"13,414",47.38%,43.40%  (  -20.21%),55.03%,"78,756",8,4,4,75
AAL,USA,11.12,2025-04-24,47.47,0.81,-15.32%,0.13,7.441,12.725,"219,104",86.60%,59.14%  (  -38.22%),40.13%,"3,151,466",6,4,4,70
MA,USA,515.43,2025-05-07,43.94,18.89,1.66%,16.69,3.350,7.729,"15,169",38.18%,33.93%  (  -15.43%),56.29%,"134,815",10,5,5,80
RCL,Liberia,209.51,2025-04-24,49.54,14.45,2.55%,3.42,5.936,9.622,"12,404",75.09%,56.42%  (  -23.21%),56.46%,"167,415",8,5,5,90
WDC,USA,36.30,2025-04-24,40.01,2.89,-26.13%,0.81,5.834,13.102,"16,387",86.89%,66.77%  (  -17.18%),68.08%,"413,817",9,5,4,70
AMZN,USA,191.10,2025-04-29,47.73,10.54,-4.50%,3.17,7.251,9.694,"942,077",54.56%,45.66%  (  -18.26%),56.31%,"4,191,217",8,5,5,85
HOG,USA,23.68,2025-04-24,44.98,1.54,-25.73%,0.57,7.827,11.001,"4,490",67.30%,65.56%  (  -9.29%),80.72%,"71,645",5,4,4,60
PINS,USA,28.14,2025-04-29,40.78,2.13,-15.16%,5.23,13.897,15.700,"23,082",74.35%,75.92%  (  -22.22%),70.40%,"508,066",9,5,5,88
ABBV,USA,179.84,2025-04-25,28.94,7.83,-4.27%,5.65,4.162,7.683,"58,225",34.61%,42.10%  (  -9.18%),73.72%,"410,867",9,4,4,85
CL,USA,90.23,2025-04-25,46.84,2.59,-5.70%,3.64,3.250,5.164,"2,052",29.95%,23.13%  (  -12.71%),43.72%,"77,926",9,4,4,85
SLB,,35.98,2025-04-25,38.70,2.00,-15.24%,1.35,3.361,8.196,"45,503",60.75%,55.12%  (  -8.08%),80.62%,"719,280",8,5,5,85
PSX,USA,103.13,2025-04-25,35.17,6.17,-19.50%,0.29,3.081,8.899,"120,372",63.48%,54.11%  (  -17.31%),66.07%,"78,985",7,4,4,75
AON,Ireland,373.37,2025-04-25,38.86,10.44,4.29%,5.12,5.435,7.914,543,23.16%,30.31%  (  -11.30%),59.44%,"18,308",10,4,4,77
NVT,Ireland,51.87,2025-05-02,45.47,3.65,-24.03%,2.60,9.189,14.171,"1,709",68.94%,56.69%  (  -23.49%),57.57%,"34,956",7,5,5,80
NXPI,Netherlands,185.87,2025-04-28,46.03,12.91,-19.12%,3.74,6.447,11.694,"3,662",80.55%,56.98%  (  -24.73%),55.98%,"45,331",5,5,4,60
RMBS,USA,52.29,2025-04-28,49.33,4.16,-0.42%,10.09,12.896,17.881,819,87.86%,69.91%  (  -22.17%),59.82%,"14,344",5,5,5,87
WM,USA,224.42,2025-04-28,47.13,5.92,4.28%,4.09,4.143,6.350,"1,447",24.52%,23.07%  (  -9.92%),52.95%,"42,372",8,4,4,88
AMKR,USA,17.98,2025-04-28,46.55,1.23,-35.21%,0.70,11.075,17.205,582,83.37%,68.49%  (  -22.85%),61.55%,"100,183",9,4,5,65
NOV,USA,12.77,2025-04-28,39.96,0.86,-20.68%,0.55,8.065,14.305,"1,845",73.86%,59.90%  (  -30.24%),52.13%,"58,771",6,4,4,80
WELL,USA,141.49,2025-04-28,41.12,4.88,9.05%,11.49,5.442,9.012,"1,387",31.12%,34.48%  (  -10.94%),63.69%,"40,687",9,5,5,90
NUE,USA,115.50,2025-04-28,43.78,6.68,-17.85%,0.87,5.085,10.170,"31,620",60.79%,46.04%  (  -22.73%),49.92%,"146,227",8,4,4,80
SHW,USA,336.25,2025-04-29,46.75,12.14,-5.44%,3.66,6.201,8.598,662,33.09%,34.20%  (  -11.78%),59.59%,"21,235",6,4,4,78
EPD,USA,29.69,2025-04-29,26.43,1.13,-4.22%,1.15,2.366,7.340,"21,852",30.41%,31.55%  (  -10.14%),71.54%,"276,014",9,5,5,72
ARCC,USA,20.86,2025-04-29,43.87,0.79,-3.44%,4.78,3.512,7.404,"10,369",43.27%,30.90%  (  -15.99%),55.31%,"128,924",10,5,5,78
BBVA,USA,12.61,2025-05-05,41.31,0.51,15.45%,0.81,10.556,12.491,"1,127",47.58%,54.71%  (  -32.40%),33.40%,"8,304",8,4,4,88
AMT,USA,207.48,2025-04-29,46.33,7.24,-0.50%,8.99,5.885,7.977,"2,961",29.04%,30.84%  (  -10.54%),51.30%,"57,489",8,5,5,76
PYPL,USA,63.95,2025-04-29,43.43,3.26,-15.08%,1.99,8.805,11.894,"178,103",52.95%,51.95%  (  -20.19%),56.39%,"1,300,682",7,4,4,80
BP,USA,27.90,2025-05-06,30.26,1.22,-13.29%,0.39,3.526,9.834,"35,475",47.57%,43.55%  (  -15.72%),62.91%,"624,940",8,4,4,75
AZN,USA,66.76,2025-04-29,32.95,2.23,-10.18%,3.83,4.852,7.925,"14,267",31.40%,37.24%  (  -10.06%),68.10%,"182,962",10,5,4,80
AOS,USA,62.56,2025-04-29,40.25,1.93,-16.87%,2.35,6.476,9.751,"1,394",28.49%,28.84%  (  -19.25%),39.74%,"12,755",7,4,4,70
SYY,USA,71.07,2025-04-29,44.69,2.03,-5.11%,0.43,5.368,7.998,526,31.32%,30.41%  (  -9.12%),62.27%,"54,877",9,5,5,80
SPGI,USA,473.99,2025-04-29,43.27,18.19,-5.54%,10.47,4.047,8.063,903,40.09%,37.76%  (  -10.87%),68.84%,"30,064",7,5,5,80
GLW,USA,43.26,2025-04-29,43.22,2.39,-5.73%,2.83,5.648,9.468,"3,595",54.76%,43.72%  (  -16.62%),63.69%,"306,001",8,4,5,75
PFE,USA,22.49,2025-04-29,28.24,0.79,-17.86%,2.00,4.412,8.980,"437,185",27.64%,43.32%  (  -1.76%),86.11%,"3,319,843",9,4,4,80
OMF,USA,45.66,2025-04-29,44.45,3.10,-9.87%,0.95,8.163,13.575,"3,503",68.61%,54.29%  (  -18.76%),63.91%,"47,822",6,4,5,70
PPG,USA,103.11,2025-04-17,43.33,4.57,-15.29%,1.34,3.979,7.044,"1,872",49.21%,31.12%  (  -19.30%),45.91%,"36,804",10,4,4,80
EIX,USA,56.06,2025-04-29,48.21,2.22,-23.99%,1.23,5.890,12.229,"3,004",39.60%,47.82%  (  -12.85%),50.82%,"115,551",5,4,4,75
OKE,USA,84.86,2025-04-29,36.46,4.64,-11.11%,2.44,9.090,12.550,"4,574",58.10%,51.07%  (  -17.25%),67.90%,"114,096",8,4,4,78
FSLR,USA,129.63,2025-04-29,46.46,8.74,-32.95%,3.30,7.950,13.985,"31,913",62.96%,65.96%  (  -20.16%),59.17%,"488,839",10,5,4,75
V,USA,332.43,2025-04-22,47.64,12.35,9.89%,17.65,3.366,6.987,"29,655",38.96%,33.41%  (  -15.06%),56.27%,"294,700",8,5,5,92
BXP,USA,61.59,2025-04-29,39.79,3.10,-16.30%,3.14,6.830,11.487,"1,435",46.23%,46.33%  (  -12.55%),62.63%,"36,352",6,4,4,65
EQH,USA,49.60,2025-04-29,47.30,3.16,7.04%,1.06,6.620,12.501,"2,493",64.66%,57.88%  (  -8.51%),84.57%,"10,422",10,5,5,75
FI,USA,210.38,2025-04-22,45.68,8.67,7.96%,5.74,4.678,9.129,"10,853",44.05%,46.90%  (  -9.77%),76.57%,"52,841",6,5,5,85
UPS,USA,99.66,2025-04-29,35.37,4.00,-21.49%,0.93,6.095,10.785,"27,973",44.85%,47.51%  (  -19.98%),59.29%,"378,699",8,4,4,80
TER,USA,79.44,2025-04-23,41.68,5.84,-34.29%,4.54,10.612,15.869,"5,766",90.78%,60.80%  (  -18.22%),59.83%,"107,802",9,4,5,75
GEHC,USA,64.98,2025-04-29,29.74,3.86,-22.81%,1.51,6.499,10.716,"21,171",66.04%,55.13%  (  -10.97%),69.90%,"107,233",7,5,5,77
GOOGL,USA,158.71,2025-04-24,47.35,6.53,-8.76%,5.56,6.498,6.476,"411,084",43.86%,40.91%  (  -16.55%),55.02%,"3,042,159",8,4,4,85
HAL,USA,22.07,2025-04-22,40.46,1.36,-23.79%,0.83,3.893,9.720,"18,994",70.37%,55.18%  (  -12.54%),71.94%,"499,372",7,5,4,75
IP,USA,49.02,2025-04-30,43.25,2.73,-4.53%,1.39,4.634,9.973,"1,604",57.16%,44.14%  (  -23.83%),50.23%,"93,430",10,4,4,75
SMG,USA,52.59,2025-04-30,40.33,3.09,-25.61%,0.85,10.265,17.588,"2,443",58.76%,68.06%  (  -12.64%),74.97%,"57,614",7,5,4,60
AER,Netherlands,95.32,2025-04-30,43.56,4.05,-0.78%,2.31,6.045,9.524,"2,578",45.49%,40.54%  (  -11.17%),65.16%,"30,634",10,5,5,78
GTES,UK,17.94,2025-05-07,45.56,1.22,-6.01%,1.34,7.436,13.349,702,73.47%,60.27%  (  -15.34%),61.34%,"35,667",8,5,5,80
PPL,USA,34.16,2025-05-07,45.06,0.91,5.37%,2.98,3.567,6.735,"1,682",25.39%,27.11%  (  -5.18%),73.66%,"45,856",9,5,5,70
CCI,USA,95.54,2025-04-30,41.61,3.64,-6.93%,6.33,3.383,8.250,"2,475",39.59%,34.95%  (  -10.16%),58.22%,"93,546",9,4,4,60
VICI,USA,30.79,2025-04-30,44.69,0.91,-1.51%,8.45,4.331,7.633,"1,267",25.22%,29.76%  (  -7.05%),64.45%,"50,858",10,5,5,82
ALL,USA,193.00,2025-04-30,44.15,6.87,2.56%,0.80,5.393,8.826,"1,393",40.15%,34.95%  (  -12.87%),53.86%,"30,129",7,4,5,80
HST,USA,14.22,2025-04-30,46.10,0.73,-16.50%,1.75,5.090,10.198,721,51.93%,39.34%  (  -19.07%),52.28%,"26,440",8,4,4,79
ALGN,USA,165.03,2025-04-30,48.60,9.96,-24.07%,3.02,11.439,12.567,"2,781",59.54%,66.59%  (  -15.10%),70.57%,"35,541",6,4,5,68
MET,USA,75.24,2025-04-30,43.51,3.76,-5.80%,0.72,3.572,9.827,"6,244",54.97%,39.56%  (  -17.38%),58.79%,"176,166",9,5,5,80
ALB,USA,60.47,2025-04-30,36.40,5.21,-32.28%,1.32,7.517,13.870,"17,940",88.58%,69.06%  (  -42.84%),41.90%,"238,415",7,4,4,55
PTC,USA,149.24,2025-05-07,42.49,6.25,-16.21%,7.76,6.793,10.350,"1,388",40.55%,40.97%  (  -17.31%),56.46%,"9,343",7,4,5,75
CFLT,USA,22.86,2025-04-30,42.41,2.03,-11.72%,7.92,19.345,23.347,"12,194",87.40%,97.79%  (  -15.14%),80.74%,"251,198",4,4,4,78
META,USA,585.77,2025-04-30,49.43,33.34,1.37%,9.02,8.394,11.207,"617,952",62.73%,52.19%  (  -16.11%),62.59%,"2,124,767",10,5,5,80
MGM,USA,29.93,2025-04-30,47.23,1.79,-18.88%,0.49,6.554,12.403,"6,758",63.55%,56.74%  (  -20.02%),60.70%,"235,007",8,5,5,85
AUR,USA,6.55,2025-05-14,47.89,0.79,13.53%,-,20.103,0.000,"9,908",100.55%,114.89%  (  -28.31%),57.85%,"166,429",8,4,4,70
CIVI,USA,30.30,2025-05-01,42.12,2.72,-41.09%,0.54,6.953,23.407,"2,455",111.16%,96.98%  (  -17.41%),81.02%,"42,224",6,4,4,75
MOS,USA,24.68,2025-05-07,43.48,1.32,-7.59%,0.70,5.852,10.223,"3,986",49.61%,45.81%  (  -18.73%),53.45%,"176,605",9,4,4,75
VRNA,USA,57.91,2025-05-08,44.04,4.62,44.07%,116.69,15.457,21.960,"12,777",67.16%,87.54%  (  -5.09%),24.97%,"62,821",4,5,4,70
EMR,USA,104.43,2025-05-14,43.72,5.28,-9.73%,3.36,5.581,0.000,998,54.48%,46.38%  (  -14.18%),67.38%,"73,529",9,4,4,88
SRPT,USA,55.65,2025-05-07,28.42,5.41,-54.00%,2.84,8.883,19.072,"7,190",114.86%,80.63%  (  -9.90%),42.03%,"53,714",10,5,4,85
Z,USA,66.06,2025-05-07,41.70,3.92,-0.64%,7.14,10.019,14.787,"13,023",47.90%,67.93%  (  -9.25%),73.62%,"133,220",4,4,4,75
IQV,USA,157.02,2025-05-01,34.33,8.35,-25.98%,1.80,7.369,12.840,"66,021",45.11%,49.73%  (  -10.43%),73.59%,"7,134",7,5,5,75
QCOM,USA,143.59,2025-04-30,44.58,8.15,-14.34%,3.90,7.159,10.477,"59,321",64.42%,49.00%  (  -23.09%),51.56%,"561,215",10,4,4,85
JAZZ,Ireland,110.12,2025-05-07,32.95,6.33,-7.17%,1.64,7.982,12.308,"3,159",45.96%,48.20%  (  -11.58%),71.05%,"10,114",7,5,5,80
APTV,Jersey,54.42,2025-05-01,38.32,3.04,-15.83%,0.63,9.100,13.139,"2,328",52.95%,53.33%  (  -17.44%),61.03%,"58,434",10,4,4,80
OWL,USA,18.20,2025-05-01,43.50,1.46,-12.74%,12.22,7.579,15.590,"6,518",83.64%,65.53%  (  -17.69%),71.08%,"131,670",6,4,5,90
BDX,USA,209.35,2025-05-01,34.65,6.87,-9.69%,2.91,5.168,7.811,"1,489",27.94%,28.84%  (  -11.48%),54.05%,"53,726",9,5,5,85
LIN,Ireland,445.97,2025-05-01,46.51,13.08,-1.67%,6.39,3.898,7.298,"1,090",33.66%,27.90%  (  -17.79%),46.03%,"38,445",8,4,4,85
