SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
COMP,USA,0,2025-05-14,,,,,17.691,0.000,"3,297",52.01%,102.83%  (  +5.96%),59.61%,"42,597",6,4,5,75
TTD,USA,0,2025-05-14,,,,,14.376,0.000,"12,529",90.78%,96.96%  (  +1.04%),79.87%,"653,040",7,5,4,72
NXT,USA,0,2025-05-13,,,,,15.801,0.000,911,47.74%,80.02%  (  -0.63%),79.84%,"58,397",10,5,5,85
CPNG,USA,0,2025-05-06,,,,,8.796,12.675,"1,067",49.62%,66.26%  (  -8.17%),82.25%,"285,134",4,5,5,75
UWMC,USA,0,2025-05-08,,,,,8.499,15.980,515,58.74%,71.16%  (  -57.98%),35.41%,"93,186",6,4,4,65
CLSK,USA,0,2025-05-08,,,,,7.603,23.809,"33,270",110.69%,106.21%  (  +9.11%),30.11%,"1,282,995",4,5,5,85
RIOT,USA,0,2025-05-07,,,,,11.880,21.935,"54,938",93.66%,99.34%  (  +0.79%),47.15%,"1,264,124",7,5,5,80
PRMB,USA,0,2025-05-08,,,,,4.102,12.632,563,36.81%,52.02%  (  +4.45%),89.31%,"36,911",8,5,5,80
TPR,USA,0,2025-05-08,,,,,6.561,15.694,"1,020",63.45%,71.48%  (  -5.25%),90.39%,"243,660",10,5,4,80
COLD,USA,0,2025-05-08,,,,,8.035,15.399,"3,800",51.07%,57.68%  (  +6.19%),78.80%,"5,466",5,4,4,65
LNG,USA,0,2025-05-08,,,,,3.478,12.029,"2,955",49.01%,50.91%  (  +1.17%),86.46%,"103,410",6,5,5,80
WBD,USA,0,2025-05-08,,,,,10.089,18.377,"9,466",98.52%,81.22%  (  -0.75%),95.58%,"907,963",8,4,4,75
PENN,USA,0,2025-05-08,,,,,10.162,19.643,"1,442",84.98%,88.94%  (  +18.24%),96.18%,"493,536",6,4,4,55
COP,USA,0,2025-05-08,,,,,2.926,15.057,"3,976",65.41%,67.51%  (  -2.85%),94.44%,"381,389",9,5,5,85
EXPE,USA,0,2025-05-08,,,,,9.338,17.077,806,73.23%,75.48%  (  -5.25%),87.38%,"85,796",7,4,4,80
MP,USA,0,2025-05-01,,,,,10.093,20.432,"1,534",76.38%,82.72%  (  +3.98%),88.83%,"196,614",10,4,4,70
COIN,USA,0,2025-05-01,,,,,9.268,18.864,"125,902",97.15%,84.44%  (  -2.26%),63.03%,"1,180,207",9,4,4,80
AFRM,USA,0,2025-05-08,,,,,14.975,27.563,"17,578",116.86%,125.49%  (  +2.21%),91.37%,"499,258",10,4,4,58
ILMN,USA,0,2025-05-01,,,,,8.118,17.637,"1,086",49.27%,77.70%  (  -3.31%),87.37%,"42,796",6,4,4,60
RKLB,USA,0,2025-05-08,,,,,13.396,26.944,"12,350",98.88%,118.41%  (  +5.63%),73.64%,"733,078",8,4,4,65
ACHR,USA,0,2025-05-08,,,,,9.339,22.984,"17,080",98.33%,106.70%  (  +3.97%),56.71%,"698,191",9,5,4,60
RGTI,USA,0,2025-05-08,,,,,27.801,32.400,"35,186",140.64%,141.72%  (  -2.04%),10.39%,"729,793",7,5,5,50
CORZ,USA,0,2025-05-14,,,,,11.180,0.000,"6,704",122.13%,122.35%  (  +29.92%),73.32%,"1,291,860",8,5,5,60
CEG,USA,0,2025-05-08,,,,,8.708,17.595,"2,178",84.73%,79.83%  (  -3.14%),73.80%,"211,213",6,4,4,0
SOUN,USA,0,2025-05-08,,,,,20.103,29.438,"15,050",111.52%,131.84%  (  +4.51%),54.78%,"812,577",6,4,4,70
12:07:53 PM,,,,,,,,,,,,,,,,,,
