SMBL,Country,$$,Er Date,RSI,ATR,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
RF,USA,22.02,2025-04-17,47.64,0.60,2.13,4.331,5.900,455,25.06%,30.57%  (  -2.80%),51.05%,"107,896",5,4,4,78
TFC,USA,41.56,2025-04-17,44.60,1.08,2.22,3.911,6.196,"8,238",25.31%,33.24%  (  +1.10%),64.06%,"239,842",4,4,4,70
ALK,USA,51.14,2025-04-17,34.47,2.61,0.53,7.083,14.795,"6,278",51.88%,54.76%  (  -0.31%),73.94%,"112,511",9,5,5,85
WAL,USA,77.64,2025-04-17,45.67,2.93,1.71,6.749,13.036,180,37.02%,46.31%  (  -0.95%),67.57%,"30,424",5,5,5,75
PPG,USA,110.11,2025-04-17,44.19,2.78,1.44,3.979,5.820,900,24.42%,26.24%  (  -2.22%),69.54%,"37,738",10,4,4,80
PNR,Ireland,89.09,2025-04-22,47.39,2.41,3.60,6.385,8.332,146,26.02%,29.99%  (  +0.02%),61.62%,"12,961",5,4,4,79
BX,USA,147.66,2025-04-17,48.18,5.61,14.44,4.033,7.434,"15,234",40.14%,41.87%  (  -0.82%),70.20%,"309,496",6,4,4,88
TSM,USA,170.39,2025-04-17,41.73,5.93,9.81,3.013,8.012,"85,472",42.41%,42.79%  (  +0.81%),40.17%,"1,692,128",9,5,5,85
INFY,USA,18.39,2025-04-17,37.04,0.37,4.00,4.935,8.584,373,21.21%,34.04%  (  +1.72%),78.78%,"71,130",9,4,4,88
BANC,USA,14.15,2025-04-22,45.43,0.46,1.26,9.683,14.788,"2,724",35.14%,42.73%  (  +2.33%),52.51%,"25,128",8,4,4,70
CADE,USA,30.46,2025-04-21,42.71,0.86,1.89,10.654,10.797,1,25.84%,47.88%  (  +5.06%),67.71%,"1,503",9,4,4,80
ELS,USA,66.66,2025-04-28,46.37,1.41,8.67,5.467,8.810,,,,,,6,4,4,72
PHM,USA,104.33,2025-04-22,48.54,3.10,1.17,5.017,8.508,664,28.62%,37.81%  (  -2.34%),69.85%,"40,293",6,4,4,78
LMT,USA,452.87,2025-04-22,49.69,11.42,1.50,3.733,5.961,"9,724",25.44%,28.58%  (  +0.55%),99.51%,"100,413",7,4,4,85
DGX,USA,167.96,2025-04-22,48.96,3.45,1.89,5.881,7.200,"1,211",20.36%,25.90%  (  +1.67%),77.09%,"13,062",4,4,4,85
SYF,USA,55.05,2025-04-22,46.81,2.10,1.03,6.952,11.385,"7,046",36.85%,41.87%  (  +0.42%),67.14%,"54,472",9,4,5,65
ONB,USA,21.35,2025-04-22,45.68,0.59,2.30,7.597,11.997,24,32.64%,47.10%  (  -3.74%),61.91%,"5,178",9,5,5,80
IRDM,USA,27.03,2025-04-22,38.18,1.02,3.54,11.000,15.168,738,36.89%,46.98%  (  -3.15%),35.52%,"24,708",7,5,4,80
DHR,USA,205.16,2025-04-22,43.11,5.10,6.15,4.766,7.051,"6,295",22.44%,32.54%  (  -2.76%),85.68%,"109,898",8,5,5,70
GE,USA,199.77,2025-04-22,47.65,5.57,4.68,5.726,8.171,"17,851",29.95%,36.95%  (  -0.26%),69.35%,"214,608",9,5,5,85
GPC,USA,120.07,2025-04-22,47.98,2.95,0.71,6.353,8.787,347,25.23%,31.31%  (  +0.06%),67.16%,"17,380",9,4,4,65
SAP,USA,271.42,2025-04-22,49.27,6.46,8.57,11.932,9.633,588,32.53%,34.11%  (  +0.03%),79.21%,"26,392",9,5,5,88
ISRG,USA,507.05,2025-04-22,45.64,17.33,21.75,5.903,8.523,"4,072",39.18%,40.60%  (  -0.14%),92.68%,"79,213",7,4,5,75
EWBC,USA,90.75,2025-04-22,48.83,2.63,2.82,7.216,10.031,220,29.54%,36.87%  (  +2.78%),76.57%,"2,680",6,5,5,85
WFRD,Ireland,54.26,2025-04-22,43.35,2.42,0.72,9.903,14.929,194,49.27%,52.71%  (  +0.04%),68.35%,"3,933",7,5,4,70
NFLX,USA,935.52,2025-04-17,46.72,32.49,10.29,8.223,10.702,"82,629",42.61%,48.82%  (  -1.07%),93.13%,"474,334",5,4,4,80
OMC,USA,79.42,2025-04-15,42.82,2.10,0.99,3.757,5.249,"1,299",27.83%,29.03%  (  +0.48%),73.05%,"10,758",10,4,4,88
TEL,Ireland,142.29,2025-04-23,41.30,3.59,2.68,5.615,8.065,75,24.41%,28.75%  (  -0.77%),73.08%,"9,412",9,4,4,75
TMO,USA,489.06,2025-04-23,31.11,11.74,4.30,4.079,7.576,"2,893",19.53%,32.28%  (  -2.28%),87.59%,"46,356",8,5,5,79
BSX,USA,100.05,2025-04-23,47.96,2.47,8.84,5.753,7.322,"15,443",28.57%,31.35%  (  -3.31%),71.57%,"211,620",9,5,5,88
NOW,USA,824.03,2025-04-23,41.97,31.12,15.54,6.608,10.291,"9,354",43.57%,49.11%  (  +1.10%),97.42%,"94,345",7,5,5,88
LRCX,USA,73.78,2025-04-23,42.44,2.86,5.84,3.717,10.379,"30,858",43.83%,48.29%  (  +2.27%),63.10%,"544,123",8,5,5,82
KNX,USA,45.01,2025-04-23,40.15,1.48,0.98,7.766,10.832,"1,216",27.66%,36.62%  (  -1.65%),66.43%,"26,592",5,4,4,70
BA,USA,168.56,2025-04-23,46.86,6.12,1.91,5.109,7.818,"68,222",42.73%,39.87%  (  +0.57%),55.35%,"1,058,986",7,4,4,50
MAT,USA,19.87,2025-04-22,47.43,0.50,1.19,8.642,10.453,42,24.26%,35.90%  (  +0.77%),47.48%,"11,992",9,4,4,80
BMRN,USA,68.32,2025-04-23,42.46,1.90,4.59,7.718,9.307,265,28.78%,32.53%  (  +0.35%),38.55%,"35,878",8,5,5,88
WSC,USA,28.99,2025-05-01,42.25,1.31,2.22,8.934,13.902,"1,840",52.11%,51.69%  (  +5.96%),63.27%,"136,507",6,4,4,65
ALKS,Ireland,32.65,2025-05-07,39.89,1.00,3.41,9.416,0.000,31,23.51%,42.17%  (  +0.47%),70.63%,"7,903",9,4,4,82
NBIS,Netherlands,24.45,2025-04-25,43.51,2.96,48.96,8.357,23.987,"69,498",123.58%,109.30%  (  +0.28%),56.02%,"422,313",10,4,4,70
PTC,USA,157.16,2025-05-07,40.91,3.77,8.17,6.793,0.000,68,22.04%,31.89%  (  +4.62%),67.86%,"9,376",6,4,5,75
RJF,USA,141.89,2025-04-23,43.92,3.97,1.89,6.159,9.197,84,29.98%,31.65%  (  -1.01%),72.53%,"10,687",5,4,4,80
STX,Ireland,85.52,2025-04-22,35.95,2.73,2.25,7.174,8.069,"4,983",31.75%,48.92%  (  +2.74%),99.37%,"120,675",4,4,4,82
CDE,USA,5.75,2025-05-07,44.86,0.36,3.54,15.020,0.000,"1,841",69.39%,66.29%  (  -0.06%),34.20%,"190,106",8,5,5,80
NLY,USA,20.12,2025-04-23,32.52,0.42,1.83,2.212,4.402,"5,396",19.91%,21.38%  (  +0.28%),18.79%,"118,834",8,5,5,80
VRT,USA,77.11,2025-04-23,39.38,6.31,3.66,10.541,16.722,"61,489",83.03%,83.98%  (  +2.30%),84.07%,"536,846",6,5,5,90
TRU,USA,85.73,2025-04-24,47.78,3.03,4.00,9.198,11.704,10,39.30%,40.37%  (  -3.32%),68.26%,"9,350",7,4,5,82
SNY,USA,53.95,2025-04-24,38.49,1.04,2.97,6.438,9.139,852,23.01%,32.65%  (  +6.64%),67.55%,"37,548",4,4,4,80
VLY,USA,9.06,2025-04-24,48.98,0.28,1.42,10.783,12.098,149,27.75%,39.68%  (  +0.59%),28.91%,"17,747",8,4,4,75
FCX,USA,38.20,2025-04-22,47.23,1.59,2.18,3.841,9.314,"44,158",50.59%,46.92%  (  +1.84%),82.22%,"1,300,696",6,4,4,78
PEP,USA,149.12,2025-04-24,49.09,3.02,2.23,3.154,4.702,"15,147",22.67%,23.39%  (  +0.09%),86.06%,"304,671",5,4,4,78
MRK,USA,86.60,2025-04-24,35.03,2.25,3.42,4.285,7.468,"33,668",25.04%,33.68%  (  +0.17%),98.28%,"637,697",8,4,4,75
AUB,USA,30.66,2025-04-24,32.48,0.96,3.01,15.462,15.301,3,24.42%,58.85%  (  -5.61%),71.47%,637,9,4,4,78
UNP,USA,238.46,2025-04-24,49.57,4.35,5.89,3.214,5.505,"2,449",19.10%,27.22%  (  +1.09%),99.34%,"100,909",10,4,4,85
DLR,USA,148.68,2025-04-24,45.70,5.04,9.01,4.447,7.263,974,35.49%,35.86%  (  +0.23%),77.90%,"60,364",10,4,5,92
WY,USA,29.48,2025-04-24,47.84,0.66,3.00,5.267,7.426,383,24.46%,26.09%  (  -1.02%),53.67%,"24,328",8,5,5,70
PINS,USA,31.38,2025-04-29,42.04,1.42,5.84,13.897,14.514,"18,795",50.50%,60.14%  (  -0.31%),72.47%,"478,800",9,5,5,88
STM,USA,21.91,2025-04-24,34.64,0.85,1.47,9.184,13.689,512,47.40%,48.50%  (  -1.32%),81.40%,"162,559",6,4,4,62
IPG,USA,26.04,2025-04-23,42.75,0.71,0.91,6.240,8.158,103,29.18%,29.27%  (  -6.84%),46.33%,"6,056",5,4,4,68
FTV,USA,74.29,2025-04-23,43.83,1.57,4.06,6.067,7.185,51,20.53%,26.19%  (  -0.61%),47.22%,"1,557",5,4,4,85
AAL,USA,10.59,2025-04-24,31.22,0.56,0.13,7.441,13.220,"72,322",50.19%,62.92%  (  -1.66%),94.64%,"3,056,122",6,4,4,70
SSNC,USA,83.42,2025-04-24,49.74,1.72,3.50,5.817,6.774,4,20.71%,22.25%  (  -2.66%),57.88%,"7,084",6,5,5,85
WDC,USA,41.78,2025-04-24,40.46,1.72,0.93,5.834,9.901,"33,126",43.34%,52.41%  (  +1.68%),79.25%,"357,625",10,5,4,70
SM,USA,30.52,2025-05-01,45.80,1.33,1.30,8.246,14.065,355,52.13%,51.64%  (  -1.00%),69.06%,"23,135",7,4,4,85
CARR,USA,65.04,2025-04-24,47.34,1.91,2.34,7.384,9.652,644,31.53%,33.44%  (  +0.37%),55.27%,"66,746",7,4,5,78
DXCM,USA,68.14,2025-04-24,34.33,2.69,6.60,10.100,9.719,"2,727",42.05%,50.39%  (  -5.06%),45.41%,"120,841",9,5,5,80
RCL,Liberia,212.05,2025-04-24,43.52,10.26,3.46,5.936,9.631,"8,484",54.36%,49.81%  (  unch),82.33%,"151,190",7,5,5,90
ROKU,USA,71.42,2025-04-24,42.65,4.55,2.53,15.252,15.547,"6,651",61.10%,75.71%  (  -1.87%),79.21%,"204,109",8,4,4,80
HOG,USA,25.58,2025-04-24,49.33,0.94,0.61,7.827,10.335,"1,232",39.73%,52.28%  (  +1.33%),94.51%,"60,837",6,4,4,60
AMZN,USA,196.01,2025-04-29,43.14,6.79,3.26,7.251,9.291,"805,098",31.59%,40.81%  (  +1.28%),70.65%,"3,831,939",9,5,5,85
KLAC,USA,686.19,2025-04-24,44.11,24.82,8.41,6.933,11.366,331,37.78%,42.28%  (  -0.95%),45.14%,"20,133",8,4,4,82
BAX,USA,33.65,2025-05-01,48.16,0.79,1.34,4.948,8.106,366,34.72%,33.89%  (  -0.94%),38.14%,"68,597",9,4,4,75
AAPL,USA,223.89,2025-04-24,48.97,5.90,8.50,3.991,5.482,"457,453",27.52%,30.15%  (  +0.21%),66.74%,"4,471,779",5,4,4,87
ASX,USA,9.03,2025-04-24,37.20,0.30,1.06,8.103,18.312,8,41.16%,56.16%  (  +8.35%),39.52%,"3,024",5,4,4,75
EBC,USA,16.50,2025-04-24,44.90,0.43,3.30,8.736,12.386,23,29.14%,35.26%  (  -4.83%),38.32%,"1,904",6,4,4,80
MBLY,USA,14.97,2025-04-24,47.04,1.02,7.35,14.445,13.670,"4,877",58.30%,67.38%  (  -3.80%),38.71%,"326,932",5,4,4,70
AVTR,USA,16.29,2025-04-25,43.78,0.60,1.64,8.377,12.579,641,44.18%,44.06%  (  -0.36%),52.83%,"34,819",8,5,5,72
ABBV,USA,205.19,2025-04-25,49.09,5.05,6.44,4.162,6.247,"14,270",20.55%,28.19%  (  -0.98%),84.52%,"387,930",9,5,4,85
PSX,USA,124.06,2025-04-25,47.59,3.46,0.35,3.081,6.365,"2,949",27.63%,29.27%  (  -1.85%),50.02%,"65,145",6,4,4,75
FLG,USA,11.45,2025-05-07,43.12,0.46,0.74,5.860,0.000,"21,349",32.12%,53.33%  (  +4.99%),35.86%,"484,346",4,4,4,65
GNTX,USA,23.52,2025-04-25,40.39,0.61,2.31,6.289,9.898,79,26.44%,32.28%  (  -4.88%),49.93%,"4,213",4,4,4,70
ARES,USA,154.50,2025-05-01,49.08,6.50,11.56,6.110,11.077,195,48.51%,39.75%  (  -1.17%),64.48%,"20,341",4,4,4,80
NVT,Ireland,54.93,2025-05-02,42.70,2.40,2.76,9.189,12.957,86,41.62%,47.34%  (  +1.44%),65.83%,"33,495",6,5,5,80
NXPI,Netherlands,193.67,2025-04-28,38.76,8.14,3.89,6.447,10.388,"1,805",40.56%,45.38%  (  -1.50%),85.09%,"44,231",6,5,5,60
NUE,USA,123.03,2025-04-28,42.21,4.51,0.92,5.085,9.265,"15,360",37.50%,40.57%  (  -0.59%),71.28%,"146,775",9,4,4,80
AXTA,Bermuda,33.82,2025-05-07,45.09,0.93,1.40,6.128,0.000,5,28.98%,29.84%  (  -0.27%),53.35%,"3,521",6,4,5,90
AGNC,USA,9.48,2025-04-28,29.69,0.20,1.78,4.125,5.426,"19,858",17.66%,24.17%  (  +0.51%),45.97%,"642,177",6,4,4,70
AOS,USA,66.12,2025-04-24,46.42,1.39,2.49,6.476,8.259,89,20.64%,29.87%  (  +1.23%),75.65%,"11,477",4,4,4,70
ECL,USA,253.66,2025-04-29,46.95,4.33,4.57,6.662,6.342,"1,101",14.61%,21.96%  (  -0.92%),59.33%,"10,188",5,4,4,82
XYL,USA,119.05,2025-04-29,38.62,2.61,3.38,5.941,7.252,69,21.44%,23.56%  (  -1.71%),44.46%,"5,571",7,5,5,80
PFE,USA,24.70,2025-04-29,36.08,0.54,2.20,4.412,6.755,"143,160",20.00%,29.97%  (  +0.99%),81.26%,"3,139,897",7,4,4,80
GM,USA,47.98,2025-04-29,47.70,1.89,0.25,5.704,9.666,"71,837",44.69%,42.94%  (  -0.25%),80.79%,"865,773",4,4,4,82
AZN,USA,72.22,2025-04-24,38.63,1.27,4.14,4.852,5.298,"12,113",17.21%,30.45%  (  +2.27%),77.25%,"180,976",9,5,4,80
GLW,USA,46.54,2025-04-29,44.24,1.54,3.04,5.648,8.857,"2,489",30.88%,38.84%  (  +2.38%),92.65%,"294,473",9,4,5,75
SPOT,Luxembourg,565.41,2025-04-29,48.10,28.88,6.70,10.172,14.341,"12,352",57.24%,63.08%  (  -0.82%),97.79%,"123,209",10,4,4,88
FSLR,USA,129.82,2025-04-29,42.24,6.37,3.30,7.950,14.613,"16,417",56.48%,62.31%  (  -0.84%),53.09%,"488,200",9,5,5,75
CZR,USA,26.27,2025-04-29,37.61,1.36,0.50,6.864,13.254,"20,782",47.81%,63.10%  (  +4.04%),85.01%,"251,043",8,5,5,60
GOOG,USA,158.86,2025-04-24,37.15,4.93,5.50,6.490,6.985,"97,553",32.14%,38.94%  (  +0.32%),98.21%,"1,305,961",4,5,5,85
NEE,USA,70.48,2025-04-22,48.14,1.61,5.94,3.951,6.253,"9,813",27.03%,30.11%  (  -0.56%),52.92%,"496,442",7,4,4,85
UPS,USA,110.20,2025-04-29,36.80,2.47,1.03,6.095,8.543,"25,218",24.32%,37.44%  (  +1.49%),94.10%,"358,953",6,4,4,80
MSFT,USA,382.14,2025-04-24,42.23,8.75,10.85,4.911,5.422,"177,606",23.57%,31.19%  (  +0.80%),80.53%,"2,046,945",10,5,5,85
GOOGL,USA,157.04,2025-04-24,37.03,4.87,5.50,6.498,6.985,"175,018",31.68%,38.88%  (  +0.20%),96.61%,"2,848,722",8,4,4,85
ST,UK,24.61,2025-05-05,33.47,1.03,0.94,8.637,0.000,52,36.48%,42.12%  (  -0.42%),76.02%,"10,200",8,4,4,62
TENB,USA,35.16,2025-05-07,36.23,1.05,4.70,10.853,0.000,27,24.67%,59.09%  (  +17.15%),87.38%,"1,788",4,4,4,80
ENTG,USA,85.82,2025-05-07,31.29,4.01,4.01,10.167,0.000,71,43.89%,48.00%  (  -0.25%),63.46%,"8,161",7,5,5,78
MMM,USA,147.76,2025-04-29,47.50,3.79,3.00,6.421,7.998,"2,934",29.18%,34.97%  (  +0.48%),75.49%,"218,209",7,4,4,75
TER,USA,83.62,2025-04-23,31.24,3.94,4.80,10.612,13.645,622,64.67%,47.72%  (  +0.46%),67.71%,"71,665",9,4,5,75
GEHC,USA,79.36,2025-04-29,33.49,1.89,1.84,6.499,7.653,"1,130",18.13%,31.42%  (  -0.12%),52.29%,"94,697",9,5,5,77
WBS,USA,51.49,2025-04-22,44.91,1.55,2.11,6.526,10.827,493,35.12%,38.38%  (  -0.16%),65.86%,"11,028",4,5,5,75
MGM,USA,30.75,2025-04-30,42.04,1.21,0.51,6.554,10.828,"25,711",38.86%,48.04%  (  +1.58%),86.47%,"206,331",9,5,5,85
META,USA,583.93,2025-04-30,39.82,22.78,8.99,8.394,10.811,"307,307",37.82%,47.45%  (  +0.87%),78.23%,"2,038,598",10,5,5,80
HST,USA,14.65,2025-04-30,40.91,0.44,1.80,5.090,9.233,146,29.20%,28.14%  (  -1.11%),52.04%,"45,082",9,4,4,79
ALGN,USA,163.98,2025-04-30,39.55,6.52,3.00,11.439,13.978,"1,524",39.91%,59.14%  (  +0.68%),71.26%,"35,225",5,4,5,68
HOOD,USA,42.68,2025-05-14,46.32,3.65,12.73,12.871,0.000,"231,007",102.31%,83.47%  (  +9.36%),75.46%,"1,979,355",8,4,4,80
QCOM,USA,154.08,2025-05-07,42.77,4.65,4.19,7.159,0.000,"28,748",32.54%,41.71%  (  +0.94%),59.38%,"500,814",10,4,4,85
CIVI,USA,35.09,2025-05-01,41.61,1.62,0.63,6.953,14.677,"1,719",75.97%,51.55%  (  +0.53%),69.97%,"30,683",8,4,4,75
VRTX,USA,483.49,2025-05-05,44.00,12.33,11.30,4.643,0.000,"1,112",19.23%,29.45%  (  +0.62%),33.39%,"35,674",5,4,5,75
MOS,USA,26.47,2025-05-07,49.24,0.86,0.75,5.852,0.000,"10,406",32.61%,37.95%  (  +0.64%),42.31%,"166,060",9,4,4,75
CDW,USA,164.47,2025-05-07,40.86,4.51,1.04,6.951,0.000,105,25.95%,33.10%  (  +0.64%),74.81%,"7,501",7,4,4,68
EMR,USA,111.54,2025-05-14,43.01,3.06,3.58,5.581,0.000,"3,939",29.45%,27.92%  (  -0.84%),48.50%,"69,611",7,4,4,88
IQV,USA,174.37,2025-05-01,35.40,5.26,2.00,7.369,10.257,172,25.80%,36.14%  (  +0.99%),79.81%,"6,507",7,5,5,75
ATI,USA,53.96,2025-04-29,49.91,2.18,1.74,9.845,12.093,78,40.72%,43.00%  (  -0.64%),51.52%,"9,600",10,5,5,85
RSI,USA,11.37,2025-05-07,48.92,0.66,2.81,21.453,0.000,545,84.42%,62.45%  (  +1.53%),28.12%,"35,382",6,5,5,85
BRKR,USA,41.15,2025-05-01,29.03,1.79,1.85,9.189,14.663,655,35.07%,52.55%  (  -0.43%),80.11%,"5,606",8,5,4,75
SRPT,USA,62.47,2025-05-07,23.74,4.97,3.19,8.883,0.000,"7,963",105.80%,61.61%  (  +2.47%),25.53%,"44,136",8,5,5,85
GTES,UK,19.24,2025-05-07,45.24,0.76,1.44,7.436,0.000,"3,495",44.80%,42.10%  (  +0.34%),41.98%,"29,328",9,5,5,80
PYPL,USA,67.15,2025-04-29,39.81,2.13,2.09,8.805,10.799,"43,615",33.22%,47.13%  (  +1.96%),81.51%,"1,160,134",5,4,4,80
TRMB,USA,66.51,2025-05-02,40.57,2.04,4.44,6.708,9.831,389,31.87%,34.36%  (  +0.23%),62.15%,"31,489",4,5,4,80
RELY,USA,21.38,2025-05-07,49.13,0.83,3.39,17.438,0.000,440,39.96%,62.26%  (  +1.54%),47.72%,"30,196",10,5,5,85
BGC,USA,9.09,2025-04-29,45.58,0.34,1.94,12.242,11.552,23,47.46%,41.40%  (  +2.82%),42.93%,"12,984",7,4,4,80
CWAN,USA,26.73,2025-05-07,44.01,1.00,15.22,10.501,0.000,32,45.89%,46.60%  (  +4.66%),64.81%,"13,347",10,5,5,85
GDDY,USA,180.50,2025-05-01,47.70,4.59,5.58,6.366,7.924,610,20.71%,33.47%  (  -1.70%),58.72%,"20,664",6,4,5,78
Z,USA,71.29,2025-05-07,46.36,2.85,7.70,10.019,0.000,"4,024",39.05%,49.84%  (  +1.41%),34.88%,"128,207",6,4,4,75
TECH,USA,58.38,2025-05-07,37.88,2.21,7.72,9.431,0.000,8,36.24%,45.85%  (  -0.83%),71.22%,"1,781",7,4,4,88
NBIX,USA,108.31,2025-05-07,37.19,3.19,4.58,9.456,0.000,583,29.45%,44.99%  (  +5.97%),31.38%,"15,567",7,5,5,78
MLCO,USA,5.33,2025-04-29,41.37,0.22,0.48,9.227,13.330,524,34.18%,55.48%  (  +2.64%),30.33%,"63,964",7,4,4,60
PCOR,USA,68.97,2025-05-07,44.95,2.96,8.98,12.021,0.000,"1,058",43.44%,50.37%  (  -5.33%),62.42%,"20,032",8,5,5,75
IR,USA,81.70,2025-05-01,45.69,2.27,4.55,5.939,8.880,183,25.22%,31.28%  (  -0.61%),65.21%,"10,695",6,4,5,70
ALKT,USA,26.92,2025-05-07,44.15,1.04,8.24,10.996,0.000,11,52.71%,50.92%  (  +2.31%),44.53%,"1,125",8,5,4,85
LLY,USA,818.22,2025-05-01,43.77,24.84,17.22,6.043,10.784,"21,596",31.15%,47.35%  (  +0.84%),76.31%,"260,791",8,5,5,80
APTV,Jersey,60.78,2025-05-01,42.44,1.91,0.71,9.100,11.361,"1,689",31.42%,40.80%  (  +0.45%),58.34%,"56,200",10,4,4,80
APD,USA,294.96,2025-05-01,43.43,5.94,5.45,6.562,8.105,332,21.07%,27.53%  (  -0.12%),54.55%,"26,108",5,4,5,72
ICE,USA,170.44,2025-05-01,46.85,2.59,8.84,4.399,6.078,815,12.96%,21.32%  (  +0.42%),66.35%,"42,885",10,5,5,87
BDX,USA,226.42,2025-05-01,45.31,4.06,3.15,5.168,6.673,"1,015",14.94%,23.86%  (  +0.06%),63.41%,"49,829",9,5,5,85
CUZ,USA,29.51,2025-05-01,48.66,0.71,5.78,8.159,11.677,12,23.65%,37.21%  (  -7.00%),36.91%,401,8,4,4,80
EXAS,USA,44.56,2025-05-01,43.16,1.93,3.00,12.912,16.259,"1,591",42.24%,53.81%  (  +0.25%),33.02%,"41,710",6,5,5,70
APLE,USA,12.90,2025-05-01,30.68,0.34,2.16,5.667,8.604,116,25.92%,30.97%  (  -0.06%),32.45%,"12,608",9,4,4,78
AMGN,USA,305.70,2025-05-01,46.10,6.61,4.94,4.789,7.565,"6,344",21.43%,33.17%  (  +1.36%),39.84%,"184,041",5,4,4,85
DKNG,USA,34.43,2025-05-01,37.37,2.10,6.45,10.383,13.573,"62,460",58.78%,59.16%  (  +0.69%),71.23%,"722,415",9,5,5,75
LXP,USA,8.72,2025-05-01,45.47,0.19,7.19,12.458,23.370,25,18.94%,87.50%  (  +15.36%),65.06%,450,6,4,4,80
BILL,USA,46.73,2025-05-01,36.58,2.66,3.43,13.839,15.422,"2,435",51.69%,65.69%  (  +9.40%),48.82%,"95,577",7,4,4,78
BTSG,USA,18.18,2025-05-01,46.83,0.83,0.28,13.682,16.878,20,48.55%,58.53%  (  +0.28%),43.10%,"1,853",4,5,5,70
CNH,Netherlands,12.34,2025-05-01,45.47,0.45,0.78,6.429,12.614,51,42.00%,43.17%  (  +0.51%),46.45%,"37,967",6,4,4,55
BPMC,USA,90.01,2025-05-01,47.63,3.75,11.30,11.545,14.995,966,44.81%,54.30%  (  +3.23%),50.60%,"31,720",5,5,5,80
