SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
ARCC,USA,19.31,2025-04-29,22.06,0.57,-10.64%,4.42,3.512,11.393,"18,394",30.93%,45.50%  (  +1.43%),100.00%,"122,581",10,5,5,78
AZN,USA,65.79,2025-04-29,26.27,1.92,-11.64%,3.77,4.852,10.158,"5,499",30.14%,46.22%  (  +7.35%),100.00%,"185,911",10,5,4,80
ECL,USA,230.33,2025-04-29,23.19,5.85,-7.14%,4.15,6.662,10.885,"2,977",21.78%,38.42%  (  +1.68%),100.00%,"10,699",4,4,4,82
GLW,USA,39.61,2025-04-29,27.05,2.09,-13.66%,2.59,5.648,12.588,"3,089",45.68%,53.23%  (  -7.23%),84.33%,"301,997",8,4,5,75
PYPL,USA,58.53,2025-04-29,25.51,2.78,-22.28%,1.82,8.805,14.862,"133,904",41.64%,67.94%  (  +3.43%),100.00%,"1,191,252",7,4,4,80
BP,USA,27.17,2025-05-06,18.29,1.00,-15.78%,0.38,3.526,12.435,"37,079",41.69%,55.06%  (  +8.05%),100.00%,"601,602",8,4,4,75
OKE,USA,80.91,2025-04-29,24.78,3.96,-15.24%,2.33,9.090,16.036,"5,672",53.09%,65.93%  (  -0.48%),99.07%,"109,823",8,4,4,78
FSLR,USA,130.05,2025-04-29,44.48,7.56,-33.19%,3.32,7.950,17.117,"20,873",58.84%,79.46%  (  +1.94%),88.70%,"483,358",10,5,4,75
MMM,USA,128.55,2025-04-29,28.28,5.35,-2.80%,2.61,6.421,13.694,"10,972",42.31%,62.12%  (  +10.69%),100.00%,"222,224",8,4,4,75
MDLZ,USA,65.23,2025-04-29,49.01,1.64,-1.39%,2.32,3.438,6.992,"5,404",26.07%,32.48%  (  -2.23%),89.88%,"118,407",9,4,4,80
TER,USA,72.87,2025-04-23,28.08,4.99,-40.09%,4.16,10.612,20.341,"61,481",75.58%,82.66%  (  +10.92%),100.00%,"76,126",8,4,5,75
UPS,USA,95.56,2025-04-29,19.48,3.30,-24.96%,0.89,6.095,12.580,"23,398",36.47%,59.05%  (  +4.99%),100.00%,"368,712",7,4,4,80
MSFT,USA,357.86,2025-04-24,28.97,10.66,-14.88%,10.16,4.911,8.534,"308,665",25.53%,44.93%  (  +2.31%),100.00%,"2,052,092",10,5,5,85
V,USA,312.32,2025-04-22,30.09,10.25,3.40%,16.58,3.366,9.072,"30,588",31.62%,48.02%  (  +1.37%),100.00%,"276,134",9,5,5,92
FI,USA,198.44,2025-04-22,31.69,7.06,2.11%,5.42,4.678,11.807,"15,043",37.92%,56.83%  (  +5.55%),100.00%,"45,712",6,5,5,85
HAL,USA,19.99,2025-04-22,21.35,1.11,-31.28%,0.75,3.893,13.350,"33,327",56.07%,59.54%  (  -2.29%),94.09%,"474,397",7,5,4,75
NEE,USA,65.06,2025-04-22,33.74,2.11,-13.58%,5.49,3.951,9.842,"27,782",35.11%,48.22%  (  +6.74%),100.00%,"519,772",7,4,5,85
GEHC,USA,60.99,2025-04-29,13.74,3.34,-27.70%,1.42,6.499,14.476,"8,647",57.06%,61.48%  (  -9.56%),81.93%,"100,299",7,5,5,77
GOOGL,USA,146.75,2025-04-24,29.94,5.57,-15.76%,5.15,6.498,10.370,"417,842",33.92%,54.20%  (  -2.58%),92.86%,"2,863,084",8,4,4,85
TW,USA,130.96,2025-04-30,35.70,4.96,4.30%,17.94,5.925,12.826,"2,104",43.97%,49.62%  (  +4.20%),100.00%,"13,468",10,5,5,92
CHRW,USA,89.17,2025-04-30,27.92,2.99,-11.99%,0.59,7.939,13.642,752,35.92%,52.66%  (  -0.95%),97.24%,"30,843",6,4,4,75
FTAI,Cayman Islands,90.13,2025-04-30,35.13,9.34,-27.82%,5.28,10.248,21.230,"7,695",82.84%,122.85%  (  +4.43%),100.00%,"104,410",5,5,5,68
MOS,USA,23.57,2025-05-07,31.54,1.15,-11.88%,0.67,5.852,14.251,"5,720",42.53%,64.58%  (  +3.93%),100.00%,"172,743",9,4,4,75
JCI,Ireland,72.03,2025-05-07,31.23,3.00,-6.55%,1.86,6.318,13.294,"1,332",39.00%,53.73%  (  +2.22%),100.00%,"83,601",6,4,4,85
GDDY,USA,162.48,2025-05-01,26.88,5.95,-6.58%,5.03,6.366,11.587,902,30.52%,54.73%  (  +4.07%),100.00%,"20,199",4,4,5,78
RSI,USA,10.53,2025-05-07,42.27,0.76,-8.61%,2.60,21.453,23.409,"1,028",80.70%,81.41%  (  -31.40%),44.88%,"35,982",5,5,5,85
UBER,USA,65.64,2025-05-14,35.07,3.40,-7.82%,3.12,8.400,0.000,"101,158",41.76%,61.87%  (  -3.50%),90.33%,"1,414,961",7,5,5,80
RELY,USA,18.81,2025-05-07,32.25,1.02,4.31%,2.99,17.438,19.966,"1,953",40.77%,79.19%  (  -1.16%),66.66%,"29,623",9,5,5,85
AUR,USA,5.91,2025-05-14,39.95,0.73,3.04%,-,20.103,0.000,"8,493",89.94%,119.73%  (  +2.09%),63.23%,"162,534",7,4,4,70
KTOS,USA,28.24,2025-05-06,43.30,1.73,10.04%,3.81,11.974,19.887,"1,725",57.11%,76.86%  (  -1.27%),97.34%,"56,541",9,5,5,75
BRKR,USA,38.70,2025-05-01,31.54,2.24,-33.78%,1.74,9.189,18.242,"3,426",44.02%,62.64%  (  -20.17%),64.81%,"6,415",8,5,4,75
NBIX,USA,93.25,2025-05-07,21.90,3.96,-27.55%,3.95,9.456,16.481,638,35.45%,63.82%  (  +12.92%),57.31%,"15,526",7,5,5,78
GEO,USA,27.42,2025-05-06,46.95,1.74,28.51%,1.62,8.404,19.069,"10,594",57.11%,93.26%  (  +14.10%),50.89%,"309,939",8,5,4,80
CIVI,USA,24.96,2025-05-01,24.16,2.33,-51.84%,0.45,6.953,26.700,"1,191",102.20%,103.40%  (  -0.43%),99.47%,"40,109",7,4,4,75
Z,USA,64.08,2025-05-07,32.40,3.26,-3.41%,6.92,10.019,16.883,"3,880",40.14%,72.64%  (  +9.77%),83.72%,"128,716",4,4,4,75
UGI,USA,30.51,2025-05-07,31.90,0.91,12.49%,0.92,6.934,10.995,"2,881",25.24%,41.20%  (  +0.98%),70.80%,"45,600",10,4,4,78
EMR,USA,96.97,2025-05-14,28.35,4.41,-16.24%,3.12,5.581,0.000,"2,494",43.73%,62.28%  (  +9.04%),100.00%,"72,614",9,4,4,88
SRPT,USA,52.40,2025-05-07,18.92,4.98,-57.01%,2.67,8.883,20.419,"5,961",107.09%,87.22%  (  +1.22%),47.75%,"47,926",10,5,5,85
LIN,Ireland,425.86,2025-05-01,28.58,10.36,-6.13%,6.10,3.898,10.178,"1,277",24.61%,42.45%  (  +11.88%),100.00%,"37,260",8,4,4,85
AAPL,USA,181.46,2025-05-01,22.76,8.56,-20.71%,6.89,3.991,11.279,"1,490,300",43.36%,58.33%  (  +3.86%),100.00%,"4,481,606",4,4,4,87
TEAM,USA,186.61,2025-04-24,28.75,13.64,-13.61%,10.20,11.706,16.308,"4,845",68.92%,97.32%  (  +2.67%),100.00%,"72,425",8,4,4,75
SYK,USA,345.34,2025-05-01,30.32,11.31,-5.17%,5.83,6.065,10.969,"3,986",26.97%,42.69%  (  +1.47%),100.00%,"30,424",6,5,5,90
CVNA,USA,167.87,2025-05-07,39.26,21.26,-13.14%,2.62,14.587,29.008,"70,109",115.53%,122.37%  (  -4.42%),94.80%,"368,339",10,4,4,85
FOUR,USA,74.75,2025-05-08,30.38,4.90,-18.23%,2.00,12.555,0.000,"1,075",49.01%,80.38%  (  +2.01%),100.00%,"35,776",7,4,4,90
PWR,USA,245.20,2025-05-01,40.25,12.93,-15.43%,1.54,7.871,15.270,"2,331",45.29%,59.95%  (  -0.67%),98.16%,"27,981",7,4,4,85
PRMB,USA,32.98,2025-05-08,47.34,1.33,21.21%,4.41,4.102,0.000,"9,010",36.32%,50.05%  (  -0.51%),97.37%,"27,502",8,5,5,80
TXRH,USA,154.90,2025-05-01,31.45,6.33,-12.69%,1.92,7.436,11.230,"1,035",34.66%,52.90%  (  +5.90%),100.00%,"19,950",4,4,4,85
CROX,USA,95.83,2025-05-06,41.13,6.50,-20.04%,1.31,10.574,20.532,"3,509",62.16%,86.27%  (  +8.10%),100.00%,"66,393",8,5,5,78
MP,USA,23.99,2025-05-01,45.07,1.74,30.96%,19.23,10.093,20.633,"7,012",65.69%,74.87%  (  -9.41%),75.74%,"190,322",10,4,4,68
BALL,USA,47.17,2025-04-25,30.43,1.37,-20.12%,1.13,6.609,11.877,892,28.09%,45.19%  (  +1.81%),100.00%,"45,883",7,4,4,65
IRM,USA,77.53,2025-05-01,30.07,3.51,-26.77%,3.70,5.967,9.903,"1,701",40.59%,48.89%  (  +0.02%),100.00%,"54,863",8,4,4,80
CNH,Netherlands,10.81,2025-05-01,31.62,0.55,-4.36%,0.68,6.429,15.445,715,50.22%,70.12%  (  -46.73%),55.73%,"38,020",5,4,4,55
STWD,USA,17.60,2025-05-14,20.18,0.50,-10.80%,2.91,4.401,0.000,"4,673",25.58%,38.10%  (  +2.66%),100.00%,"108,405",7,5,5,75
APG,USA,32.34,2025-05-01,28.66,1.52,-10.52%,1.29,9.630,13.564,"2,823",38.03%,49.71%  (  -21.29%),62.71%,"3,313",5,5,5,75
SHAK,USA,78.59,2025-05-01,33.70,6.13,-27.12%,2.67,10.393,19.866,"1,843",63.16%,91.40%  (  -4.58%),93.00%,"32,298",6,4,4,78
BPMC,USA,80.20,2025-05-01,34.01,4.23,-16.63%,10.07,11.545,17.787,"1,527",48.74%,69.63%  (  +7.43%),94.46%,"31,770",6,5,5,80
BBIO,USA,30.67,2025-05-01,38.46,1.88,7.69%,26.29,8.150,17.848,"4,125",57.47%,68.40%  (  -0.11%),25.27%,"92,319",8,5,5,0
TRGP,USA,165.28,2025-05-01,32.27,9.78,-3.35%,2.16,4.839,17.637,"2,401",59.43%,71.07%  (  +6.75%),100.00%,"27,731",5,5,5,85
BILL,USA,40.05,2025-05-01,27.00,3.18,-36.74%,2.94,13.839,19.801,"4,969",57.45%,102.08%  (  -1.41%),97.92%,"97,349",6,4,4,78
SRE,USA,63.91,2025-05-06,30.18,2.34,-21.44%,3.22,4.673,12.240,"1,320",67.49%,44.57%  (  +2.71%),100.00%,"72,824",8,4,5,75
DKNG,USA,32.88,2025-05-01,36.51,2.41,-15.22%,6.16,10.383,17.925,"75,614",58.53%,91.61%  (  +2.49%),100.00%,"712,281",9,5,5,75
NET,USA,98.36,2025-05-01,30.73,8.24,-3.80%,20.33,12.765,20.575,"14,106",64.46%,98.60%  (  +0.75%),100.00%,"176,084",9,4,4,70
SWTX,USA,36.99,2025-05-01,31.76,3.08,-5.79%,14.47,15.403,25.768,"7,787",69.67%,126.04%  (  -0.37%),64.95%,"151,414",9,5,5,0
ILMN,USA,73.45,2025-05-01,25.17,4.11,-40.36%,2.66,8.118,16.744,"2,228",39.79%,78.80%  (  +6.94%),100.00%,"40,757",6,4,4,60
HTGC,USA,16.60,2025-05-01,21.67,0.59,-15.51%,5.82,5.074,11.803,999,34.25%,45.71%  (  +7.45%),100.00%,"32,814",7,4,4,80
INSM,USA,68.09,2025-05-08,31.06,3.43,-7.69%,33.88,10.173,0.000,"3,929",39.27%,83.15%  (  +8.24%),16.48%,"41,724",7,5,5,75
LNG,USA,202.20,2025-05-02,36.38,9.52,0.40%,2.87,3.478,13.791,"11,744",46.87%,54.66%  (  -1.70%),95.77%,"89,713",6,5,5,80
NOG,USA,22.54,2025-04-29,21.59,1.57,-39.10%,1.03,5.579,20.821,"1,132",67.44%,75.76%  (  +0.43%),100.00%,"38,665",8,4,4,70
HWM,USA,115.78,2025-05-01,36.83,6.31,7.31%,6.31,7.669,13.599,"3,037",51.62%,64.01%  (  +1.82%),100.00%,"52,447",9,5,5,85
NRG,USA,87.24,2025-05-06,40.00,5.85,-3.67%,0.63,8.608,18.891,"2,258",73.71%,69.28%  (  -3.61%),91.05%,"62,303",9,4,4,85
LYV,USA,119.23,2025-05-01,37.86,5.81,0.57%,1.19,7.562,14.668,"1,285",45.62%,56.10%  (  +2.48%),100.00%,"95,408",5,5,5,75
SHEL,USA,62.32,2025-05-01,26.15,1.76,-8.41%,0.66,2.353,9.133,"11,433",31.08%,40.23%  (  -0.97%),96.47%,"243,514",9,5,5,
XOM,USA,102.94,2025-04-25,29.43,3.25,-9.96%,1.31,2.212,10.167,"105,011",34.12%,46.27%  (  +0.92%),100.00%,"955,684",7,4,4,78
GT,USA,8.82,2025-05-05,45.40,0.59,-5.28%,0.13,11.221,18.615,"17,578",66.66%,74.73%  (  +5.63%),100.00%,"203,678",10,5,4,60
ARES,USA,124.73,2025-05-05,33.04,9.12,-22.51%,9.33,6.110,19.096,"1,008",73.40%,74.76%  (  -1.88%),96.65%,"24,266",4,5,5,80
VRTX,USA,474.56,2025-05-05,38.57,14.85,0.89%,11.11,4.643,10.588,"1,095",19.19%,44.66%  (  +7.50%),76.42%,"35,869",4,4,5,75
FANG,USA,124.53,2025-05-05,25.12,6.76,-29.45%,3.26,4.640,15.905,"3,680",62.21%,65.84%  (  +2.51%),100.00%,"59,954",9,5,5,78
VNOM,USA,37.60,2025-05-05,28.74,2.06,-19.13%,9.65,7.594,17.745,543,52.66%,68.45%  (  +10.54%),100.00%,"19,595",9,5,5,80
CTRA,USA,25.04,2025-05-01,30.82,1.01,-3.10%,3.50,3.849,11.177,"1,306",39.27%,46.38%  (  -10.17%),78.21%,"129,036",5,5,5,85
SYM,USA,18.56,2025-05-05,38.38,1.83,-31.51%,5.67,20.065,25.583,"3,856",85.64%,98.22%  (  +2.41%),55.18%,"84,853",4,4,4,80
GPN,USA,82.53,2025-05-07,23.14,3.56,-21.58%,2.01,8.527,16.431,"11,966",41.24%,62.52%  (  +0.63%),100.00%,"92,172",8,4,4,75
ANET,USA,68.17,2025-05-06,31.69,5.23,-28.98%,12.28,9.228,19.358,"33,197",67.32%,81.93%  (  +1.58%),100.00%,"457,078",10,4,4,85
WMB,USA,54.85,2025-05-05,38.16,2.13,6.66%,6.23,3.528,12.355,"6,194",34.94%,55.13%  (  +6.36%),100.00%,"300,239",9,4,5,85
CAR,USA,69.42,2025-05-07,47.61,6.00,-20.93%,0.21,13.998,22.391,"13,298",92.18%,95.11%  (  -4.39%),92.43%,"120,934",7,4,4,60
SEE,USA,24.14,2025-05-06,16.51,1.16,-29.69%,0.65,8.491,15.214,929,47.98%,64.68%  (  +0.18%),100.00%,"14,049",5,4,5,75
MPLX,USA,47.22,2025-05-06,23.64,1.54,0.40%,4.34,3.979,11.606,"10,613",29.35%,50.38%  (  +11.13%),100.00%,"105,522",9,4,4,87
ZTS,USA,149.10,2025-05-06,29.65,4.63,-15.29%,7.21,7.280,12.620,"11,092",27.78%,46.55%  (  +4.40%),100.00%,"42,623",9,5,4,90
MPC,USA,121.66,2025-05-06,27.24,6.73,-22.38%,0.27,5.076,14.710,"2,726",51.94%,62.32%  (  -0.65%),98.37%,"70,427",9,4,4,80
AEP,USA,101.57,2025-05-06,41.45,2.51,3.32%,2.72,3.941,8.855,"2,104",26.56%,31.89%  (  +2.72%),100.00%,"76,595",8,4,4,75
DVN,USA,28.61,2025-05-06,25.03,1.62,-27.00%,1.19,5.004,17.544,"37,071",58.27%,74.14%  (  +5.67%),100.00%,"564,060",7,4,4,80
ET,USA,15.87,2025-05-06,24.34,0.75,-10.11%,0.66,3.393,14.608,"101,560",40.33%,59.64%  (  +5.68%),100.00%,"1,159,813",9,5,5,88
EA,USA,134.62,2025-05-06,37.43,3.35,-6.89%,4.78,5.281,12.926,"3,089",27.00%,49.26%  (  +0.02%),100.00%,"156,338",4,4,4,70
OVV,USA,32.71,2025-05-06,27.87,2.15,-23.15%,0.94,6.534,20.275,"4,452",72.22%,81.51%  (  +5.21%),100.00%,"54,290",6,5,5,85
MTCH,USA,27.85,2025-05-06,31.36,1.21,-17.56%,2.00,8.552,14.558,"8,621",38.02%,60.88%  (  -0.34%),98.98%,"191,858",9,4,4,68
LDOS,USA,132.90,2025-04-29,44.61,4.95,-12.62%,1.02,6.819,12.808,787,31.99%,50.28%  (  -2.95%),92.47%,"24,542",6,4,4,80
AKAM,USA,70.93,2025-05-08,26.39,2.88,-24.97%,2.60,10.445,0.000,"6,692",39.65%,62.96%  (  +8.51%),95.46%,"134,084",5,4,4,80
ETN,Ireland,252.45,2025-04-29,34.18,14.18,-21.42%,3.98,6.359,15.526,"7,098",48.23%,68.99%  (  +4.31%),100.00%,"110,880",7,4,4,85
ERJ,USA,40.69,2025-05-06,28.05,2.12,9.75%,1.16,8.588,16.032,"2,553",56.57%,59.40%  (  -4.69%),86.39%,"36,486",6,4,4,85
MSTR,USA,268.14,2025-05-05,42.51,27.91,7.39%,150.69,7.388,25.197,"491,425",118.22%,105.64%  (  +4.11%),23.34%,"1,991,641",10,5,5,70
SBUX,USA,80.00,2025-04-29,19.98,3.78,-15.29%,2.52,6.520,13.566,"55,766",47.30%,59.77%  (  -1.18%),97.15%,"591,140",10,4,4,65
EXE,USA,100.06,2025-04-29,37.65,3.55,10.22%,5.47,4.089,12.498,"8,939",41.58%,50.44%  (  +3.82%),100.00%,"233,766",10,5,5,70
YUMC,USA,45.34,2025-05-05,32.19,1.96,6.46%,1.50,9.275,16.304,"1,673",42.47%,69.60%  (  -0.15%),99.69%,"61,591",7,5,5,85
KKR,USA,97.54,2025-05-07,32.36,7.33,-26.38%,3.71,4.349,17.788,"12,762",74.94%,77.02%  (  -2.93%),94.72%,"167,864",4,5,5,85
SYY,USA,69.46,2025-04-29,36.32,1.72,-7.31%,0.42,5.368,8.998,"1,062",28.01%,37.40%  (  +1.43%),100.00%,"53,922",10,5,5,80
RITM,USA,10.03,2025-04-29,20.82,0.35,-10.73%,1.11,5.628,11.425,"5,785",30.37%,42.40%  (  +4.75%),100.00%,"91,504",6,5,5,85
AMD,USA,83.64,2025-04-29,26.21,5.39,-38.49%,5.27,8.559,16.836,"624,864",55.31%,79.08%  (  +2.81%),100.00%,"3,604,568",9,4,4,85
NCLH,Bermuda,15.50,2025-05-07,23.70,1.28,-30.13%,0.72,8.334,22.272,"33,201",66.96%,96.48%  (  +4.91%),100.00%,"483,322",10,4,4,80
BXP,USA,58.49,2025-04-29,25.57,2.53,-20.53%,2.99,6.830,14.077,"1,625",39.03%,55.12%  (  +5.09%),100.00%,"36,127",8,4,4,65
DD,USA,57.78,2025-05-07,16.34,3.06,-28.04%,1.95,5.627,16.981,"3,695",51.64%,74.48%  (  +18.73%),100.00%,"110,147",6,4,4,80
DIS,USA,83.30,2025-05-07,18.30,3.29,-17.62%,1.64,7.050,13.575,"59,117",39.83%,56.60%  (  +4.97%),100.00%,"813,098",5,5,5,86
BWA,USA,25.79,2025-05-07,32.27,1.23,-20.34%,0.40,8.039,15.514,765,39.06%,57.99%  (  +4.48%),100.00%,"27,185",7,4,5,75
NVO,USA,63.64,2025-05-07,25.33,2.77,-41.47%,5.09,6.524,15.750,"37,284",43.50%,66.53%  (  -0.37%),99.14%,"447,293",6,4,4,88
TEVA,USA,13.94,2025-05-07,28.07,0.68,-21.36%,0.97,8.163,15.427,"22,822",44.22%,63.55%  (  -0.41%),92.45%,"775,605",6,5,4,65
VST,USA,102.69,2025-05-08,35.40,10.49,-16.01%,1.80,8.910,0.000,"27,010",92.36%,101.50%  (  +1.55%),100.00%,"405,766",9,5,5,86
GXO,USA,34.12,2025-05-07,27.68,1.80,-30.36%,0.35,7.338,17.220,"1,023",44.69%,69.43%  (  -2.49%),94.85%,"41,806",8,4,5,75
PR,USA,10.89,2025-05-07,27.93,0.70,-24.70%,1.75,7.394,19.256,"4,579",69.49%,74.71%  (  +3.96%),100.00%,"116,547",7,5,5,85
CXW,USA,19.50,2025-05-14,45.05,0.90,14.17%,1.09,10.149,0.000,"1,437",36.85%,64.06%  (  +2.93%),44.53%,"44,181",9,4,4,75
DASH,USA,166.30,2025-05-07,36.41,10.12,6.56%,6.52,9.596,17.261,"7,861",55.10%,72.80%  (  +1.84%),100.00%,"197,620",8,5,5,75
APP,USA,232.22,2025-05-07,38.05,34.80,4.24%,16.76,14.752,33.322,"50,391",136.10%,139.24%  (  -0.47%),99.54%,"368,014",10,4,5,85
DAR,USA,28.86,2025-04-24,36.60,1.81,-21.34%,0.80,10.527,18.005,"1,490",46.40%,66.13%  (  -3.81%),90.70%,"62,599",9,5,5,78
TKO,USA,141.18,2025-05-14,39.97,6.58,7.22%,8.62,7.966,0.000,"6,066",45.66%,62.48%  (  +0.08%),100.00%,"71,119",10,5,5,85
TPG,USA,41.60,2025-05-14,30.39,2.91,-26.81%,4.39,7.138,0.000,"1,075",64.96%,75.54%  (  +4.73%),100.00%,"12,831",5,4,4,78
ARM,USA,88.63,2025-05-14,25.11,7.86,-36.92%,25.29,11.669,0.000,"45,206",69.15%,94.90%  (  +7.26%),100.00%,"751,949",7,4,5,75
CART,USA,37.41,2025-05-14,36.70,2.02,-7.69%,2.93,11.946,0.000,"2,331",58.83%,50.15%  (  -20.10%),35.76%,"70,213",9,4,4,70
FIS,USA,68.70,2025-05-05,35.95,2.15,-13.95%,3.59,6.237,12.477,711,31.55%,53.20%  (  +7.74%),100.00%,"49,800",6,4,4,65
COMP,USA,8.09,2025-05-14,38.68,0.53,28.13%,0.76,17.691,0.000,995,43.11%,98.94%  (  +3.96%),55.58%,"44,457",7,4,5,75
RIOT,USA,7.11,2025-05-07,38.85,0.75,-28.04%,6.61,11.880,24.989,"86,706",85.23%,114.00%  (  +6.62%),75.19%,"1,169,928",8,5,5,80
COIN,USA,157.28,2025-05-01,32.36,15.36,-31.61%,5.52,9.268,20.241,"146,425",85.98%,96.01%  (  +1.64%),92.65%,"1,032,830",8,4,4,80
CLSK,USA,7.43,2025-05-08,44.49,0.83,-35.89%,4.46,7.603,0.000,"109,062",104.28%,114.54%  (  +5.18%),39.02%,"1,208,092",4,5,5,85
ALGM,USA,21.06,2025-05-08,32.06,1.75,-11.92%,5.02,11.914,0.000,832,78.83%,87.76%  (  -3.91%),93.02%,"53,129",7,5,5,65
JOBY,Cayman Islands,5.58,2025-05-06,36.41,0.44,-13.18%,31400.14,10.402,22.676,"6,892",61.17%,98.03%  (  +1.12%),75.52%,"243,018",7,4,4,60
CPNG,USA,19.76,2025-05-06,28.24,0.96,-14.86%,1.18,8.796,12.872,"11,100",42.32%,55.67%  (  +0.96%),60.58%,"259,439",4,5,5,72
NTRA,USA,138.26,2025-05-08,40.00,8.44,-0.43%,11.01,14.325,0.000,592,48.97%,83.22%  (  +3.71%),64.01%,"24,381",9,5,5,78
NXT,USA,37.90,2025-05-13,31.63,2.36,-8.00%,1.99,15.801,0.000,"1,303",45.20%,84.27%  (  +1.37%),88.90%,"50,851",9,5,5,85
TTD,USA,46.34,2025-05-14,25.71,3.86,-55.16%,9.40,14.376,0.000,"48,466",68.20%,104.77%  (  +8.76%),100.00%,"598,104",8,5,4,72
ADMA,USA,18.40,2025-05-08,47.89,1.20,7.95%,10.25,18.268,0.000,"1,927",62.46%,81.51%  (  +5.51%),53.70%,"52,954",10,4,4,85
GH,USA,41.78,2025-05-08,45.83,3.03,26.30%,6.98,12.709,0.000,636,77.87%,98.83%  (  -4.60%),91.95%,"54,708",8,5,5,75
MARA,USA,11.26,2025-05-08,38.13,1.27,-37.52%,5.93,10.597,0.000,"202,416",106.71%,109.89%  (  +2.26%),45.39%,"1,650,958",8,4,4,75
BXSL,USA,28.10,2025-05-14,21.31,0.89,-10.61%,4.82,5.157,0.000,"2,734",33.93%,43.52%  (  +6.75%),72.78%,"9,377",8,4,5,82
GENI,Guernsey,8.90,2025-05-14,40.63,0.67,9.87%,4.50,16.481,0.000,730,68.51%,80.32%  (  -0.16%),59.21%,"74,576",8,5,5,85
WGS,USA,84.77,2025-05-05,44.24,8.32,36.29%,7.79,24.432,36.203,"1,018",77.60%,157.37%  (  +2.03%),80.03%,"12,979",7,4,4,70
HL,USA,4.78,2025-05-14,32.61,0.35,-16.91%,3.25,6.211,0.000,"13,607",55.64%,70.53%  (  -8.50%),23.65%,"204,580",7,5,5,70
COP,USA,85.67,2025-05-08,28.67,3.78,-18.70%,1.98,2.926,0.000,"18,762",51.63%,60.89%  (  +2.76%),100.00%,"349,723",9,5,5,85
WBD,USA,8.09,2025-05-08,29.32,0.67,-11.07%,0.51,10.089,0.000,"20,299",73.90%,75.85%  (  +1.30%),96.56%,"876,849",9,4,4,75
TPR,USA,62.99,2025-05-08,31.43,3.99,11.42%,1.92,6.561,0.000,"3,577",53.87%,73.99%  (  +7.03%),100.00%,"231,429",10,5,4,85
PENN,USA,14.06,2025-05-08,28.25,1.05,-27.16%,0.33,10.162,14.262,"11,471",64.04%,82.30%  (  +6.65%),86.32%,"459,708",6,4,4,55
AFRM,USA,37.57,2025-05-08,32.78,4.88,-22.22%,4.29,14.975,0.000,"78,976",98.89%,122.44%  (  +7.32%),100.00%,"395,075",9,4,4,58
EXPE,USA,139.82,2025-05-08,22.58,8.42,-12.87%,1.32,9.338,11.993,"3,316",48.80%,76.34%  (  +9.31%),100.00%,"81,991",6,4,4,82
RKLB,USA,17.52,2025-05-08,42.20,1.87,14.03%,18.22,13.396,0.000,"84,150",90.28%,122.62%  (  +1.32%),77.97%,"660,419",8,4,4,65
SRRK,USA,26.04,2025-05-06,27.66,2.22,0.96%,-,15.615,30.224,506,64.96%,109.68%  (  -3.13%),45.35%,"13,976",9,5,4,60
AVPT,USA,13.54,2025-05-08,35.91,0.77,-4.09%,8.31,10.602,0.000,801,62.36%,63.49%  (  +2.03%),70.24%,"15,894",7,5,5,85
CORZ,USA,7.02,2025-05-14,36.93,0.92,-41.36%,4.05,11.180,0.000,"41,328",113.32%,124.30%  (  -31.73%),74.87%,"1,246,833",8,5,5,60
SMMT,USA,17.32,2025-05-07,40.01,1.64,-0.67%,-,15.634,30.709,"7,999",77.46%,134.89%  (  +32.37%),32.91%,"107,888",9,5,5,65
ACHR,USA,6.66,2025-05-08,39.11,0.75,11.81%,-,9.339,0.000,"62,302",96.38%,109.31%  (  +12.98%),58.47%,"659,585",8,5,4,60
USFD,USA,60.47,2025-05-08,32.68,2.18,-3.85%,0.37,5.909,0.000,"1,329",31.27%,44.64%  (  +7.69%),100.00%,"10,433",8,5,5,90
IONQ,USA,22.75,2025-05-14,45.38,2.89,8.35%,117.71,13.907,0.000,"40,179",130.01%,126.68%  (  -5.73%),77.80%,"459,969",8,4,4,55
SN,Cayman Islands,70.24,2025-05-08,28.48,6.62,-26.56%,1.78,11.952,0.000,"4,073",82.45%,91.96%  (  -4.73%),93.50%,"46,896",10,5,4,85
CEG,USA,179.79,2025-05-08,32.96,15.31,-23.84%,2.39,8.708,0.000,"16,787",71.71%,90.54%  (  +4.32%),100.00%,"186,471",4,4,4,0
SOUN,USA,7.60,2025-05-08,36.24,1.01,-12.73%,35.80,20.103,0.000,"72,077",106.00%,140.01%  (  +0.23%),60.63%,"753,960",4,4,4,70
RGTI,USA,8.33,2025-05-08,45.52,1.13,65.03%,220.66,27.801,0.000,"75,888",136.80%,141.73%  (  +10.27%),10.39%,"661,240",6,5,5,50
CRNX,USA,26.38,2025-05-08,24.84,2.01,-44.91%,-,9.005,0.000,833,57.92%,72.58%  (  +1.16%),92.31%,"3,181",10,5,5,60
BUD,USA,59.27,2025-05-14,42.36,1.18,1.71%,1.74,4.093,0.000,"12,416",27.56%,46.69%  (  +9.23%),100.00%,"178,725",10,5,4,85
08:18:02 AM,,,,,,,,,,,,,,,,,,
